personid,year_week,experiment_time,treatment,phonecalls
8834,201027,0,0,0.471
11390,201027,0,0,NA
14384,201027,0,0,NA
14374,201027,0,0,NA
16422,201027,0,0,0.498
23742,201027,0,0,NA
27704,201027,0,0,0.358
29248,201027,0,0,NA
10098,201027,0,0,0.594
40162,201027,0,0,0.582
42152,201027,0,0,0.501
17812,201027,0,0,NA
31888,201027,0,0,0.627
40034,201027,0,0,0.225
28190,201027,0,0,0.555
40008,201027,0,0,0.472
6362,201027,0,0,NA
25258,201027,0,0,NA
14220,201027,0,0,0.647
38552,201027,0,0,0.292
39458,201027,0,0,0.454
40174,201027,0,0,0.546
33128,201027,0,0,0.568
37828,201027,0,0,NA
21648,201027,0,0,NA
39144,201027,0,0,0.574
43524,201027,0,0,0.297
19470,201027,0,0,0.464
33366,201027,0,0,NA
42632,201027,0,0,0.309
14382,201027,0,0,NA
17172,201027,0,0,NA
11348,201027,0,0,NA
44800,201027,0,0,0.44
39164,201027,0,0,0.287
35408,201027,0,0,NA
17058,201027,0,0,NA
38074,201027,0,0,NA
24146,201027,0,0,NA
45442,201027,0,0,0.033
26906,201027,0,0,NA
38862,201027,0,0,0.31
42634,201027,0,0,0.436
31136,201027,0,0,0.471
41332,201027,0,0,0.111
33278,201027,0,0,0.46
14556,201027,0,0,NA
37812,201027,0,0,NA
8522,201027,0,0,NA
29996,201027,0,0,NA
39466,201027,0,0,0.553
33354,201027,0,0,0.597
36314,201027,0,0,0.38
38842,201027,0,0,0.482
32320,201027,0,0,0.593
37292,201027,0,0,0.504
43500,201027,0,0,NA
39478,201027,0,0,0.489
44794,201027,0,0,0.378
29172,201027,0,0,0.509
31150,201027,0,0,0.495
37798,201027,0,0,0.459
42146,201027,0,0,NA
30002,201027,0,0,NA
22022,201027,0,0,NA
44282,201027,0,0,0.424
21604,201027,0,0,NA
36288,201027,0,0,0.506
44256,201027,0,0,NA
39502,201027,0,0,NA
28224,201027,0,0,NA
16424,201027,0,0,0.625
4448,201027,0,0,NA
29024,201027,0,0,NA
28560,201027,0,0,NA
12306,201027,0,0,NA
43570,201027,0,0,0.26
40346,201027,0,0,0.366
7076,201027,0,0,NA
42140,201027,0,0,NA
38036,201027,0,0,NA
12896,201027,0,0,NA
40334,201027,0,0,NA
25056,201027,0,0,NA
40456,201027,0,0,0.531
40076,201027,0,0,NA
34890,201027,0,0,0.353
23126,201027,0,0,NA
16334,201027,0,0,0.57
9710,201027,0,0,NA
39490,201027,0,0,NA
37276,201027,0,0,NA
40336,201027,0,0,0.286
43258,201027,0,0,0.427
38046,201027,0,0,NA
13710,201027,0,0,NA
13980,201027,0,0,0.507
39748,201027,0,0,NA
42096,201027,0,0,0.338
42682,201027,0,0,0.635
28484,201027,0,0,0.473
16594,201027,0,0,0.478
6364,201027,0,0,NA
35006,201027,0,0,0.439
32804,201027,0,0,0.591
4942,201027,0,1,NA
42308,201027,0,1,0.384
25962,201027,0,1,0.479
37804,201027,0,1,NA
21654,201027,0,1,0.524
38052,201027,0,1,NA
32590,201027,0,1,NA
15294,201027,0,1,NA
37784,201027,0,1,NA
38566,201027,0,1,0.469
14678,201027,0,1,NA
38712,201027,0,1,0.428
29808,201027,0,1,NA
25700,201027,0,1,NA
37840,201027,0,1,NA
36032,201027,0,1,0.603
38028,201027,0,1,NA
25628,201027,0,1,NA
14532,201027,0,1,NA
42618,201027,0,1,0.361
36494,201027,0,1,0.242
40322,201027,0,1,0.508
24142,201027,0,1,NA
23136,201027,0,1,0.479
38018,201027,0,1,NA
38878,201027,0,1,0.631
43288,201027,0,1,0.34
38290,201027,0,1,0.52
18112,201027,0,1,NA
43270,201027,0,1,NA
17722,201027,0,1,NA
30006,201027,0,1,NA
41818,201027,0,1,NA
43286,201027,0,1,NA
28492,201027,0,1,NA
40490,201027,0,1,0.39
31292,201027,0,1,0.593
45238,201027,0,1,NA
3906,201027,0,1,NA
31230,201027,0,1,NA
11868,201027,0,1,NA
36306,201027,0,1,NA
30014,201027,0,1,0.502
29230,201027,0,1,0.551
43264,201027,0,1,0.308
42592,201027,0,1,0.528
37294,201027,0,1,0.159
38040,201027,0,1,NA
43926,201027,0,1,0.395
25532,201027,0,1,NA
12974,201027,0,1,0.423
13530,201027,0,1,NA
24608,201027,0,1,0.233
16514,201027,0,1,0.408
4122,201027,0,1,0.337
40316,201027,0,1,0.475
29032,201027,0,1,NA
28470,201027,0,1,NA
38042,201027,0,1,NA
10356,201027,0,1,0.591
23772,201027,0,1,0.279
8980,201027,0,1,NA
28226,201027,0,1,NA
38898,201027,0,1,0.554
31796,201027,0,1,NA
21710,201027,0,1,NA
26328,201027,0,1,0.279
41318,201027,0,1,NA
43278,201027,0,1,NA
41286,201027,0,1,0.535
42104,201027,0,1,0.459
40444,201027,0,1,NA
40062,201027,0,1,0.292
41320,201027,0,1,0.378
22284,201027,0,1,0.532
39990,201027,0,1,0.34
40320,201027,0,1,NA
42108,201027,0,1,0.618
16596,201027,0,1,0.621
25940,201027,0,1,NA
44408,201027,0,1,0.49
39634,201027,0,1,0.67
38580,201027,0,1,0.406
42624,201027,0,1,0.498
39548,201027,0,1,NA
14522,201027,0,1,0.356
33350,201027,0,1,0.341
40328,201027,0,1,0.589
7488,201027,0,1,NA
44782,201027,0,1,0.5
38070,201027,0,1,NA
26934,201027,0,1,0.518
39512,201027,0,1,NA
23228,201027,0,1,NA
42628,201027,0,1,0.485
25638,201027,0,1,0.517
30972,201027,0,1,NA
24324,201027,0,1,0.405
10794,201027,0,1,NA
31936,201027,0,1,0.441
23622,201027,0,1,NA
40472,201027,0,1,0.44
13574,201027,0,1,NA
30308,201027,0,1,NA
17752,201027,0,1,NA
35344,201027,0,1,0.537
44266,201027,0,1,0.307
44784,201027,0,1,0.396
30448,201027,0,1,NA
40192,201027,0,1,0.685
39096,201027,0,1,0.504
19482,201027,0,1,NA
5614,201027,0,1,NA
43534,201027,0,1,0.405
25520,201027,0,1,0.255
10822,201027,0,1,NA
8854,201027,0,1,0.556
29216,201027,0,1,NA
39942,201027,0,1,0.503
38022,201027,0,1,NA
37296,201027,0,1,NA
36908,201027,0,1,0.599
39530,201027,0,1,NA
26618,201027,0,1,NA
14048,201027,0,1,0.588
10226,201027,0,1,NA
40164,201027,0,1,NA
38038,201027,0,1,0.438
13710,201028,0,0,NA
17812,201028,0,0,NA
7076,201028,0,0,NA
16422,201028,0,0,0.356
13980,201028,0,0,0.563
42140,201028,0,0,NA
6364,201028,0,0,NA
40008,201028,0,0,0.46
28484,201028,0,0,0.522
45254,201028,0,0,0.325
36288,201028,0,0,0.466
19684,201028,0,0,NA
39502,201028,0,0,NA
36314,201028,0,0,0.609
37812,201028,0,0,NA
14374,201028,0,0,NA
39458,201028,0,0,0.443
25056,201028,0,0,NA
4448,201028,0,0,NA
42632,201028,0,0,0.404
29024,201028,0,0,NA
40346,201028,0,0,0.501
38862,201028,0,0,0.457
40336,201028,0,0,0.111
42096,201028,0,0,0.524
31150,201028,0,0,0.55
43258,201028,0,0,0.384
29996,201028,0,0,NA
42634,201028,0,0,0.424
40456,201028,0,0,0.549
43524,201028,0,0,0.278
41332,201028,0,0,0.33
23126,201028,0,0,NA
14382,201028,0,0,NA
21604,201028,0,0,NA
40034,201028,0,0,0.369
42682,201028,0,0,0.598
26906,201028,0,0,NA
38036,201028,0,0,NA
17172,201028,0,0,NA
44282,201028,0,0,0.363
10098,201028,0,0,0.596
35822,201028,0,0,0.465
7068,201028,0,0,NA
33354,201028,0,0,0.533
38074,201028,0,0,NA
28560,201028,0,0,NA
24146,201028,0,0,NA
12896,201028,0,0,NA
40334,201028,0,0,NA
42146,201028,0,0,NA
14220,201028,0,0,0.833
17058,201028,0,0,NA
9710,201028,0,0,NA
22022,201028,0,0,NA
8834,201028,0,0,0.521
45442,201028,0,0,0.34
39478,201028,0,0,0.504
39144,201028,0,0,0.515
37276,201028,0,0,NA
34890,201028,0,0,0.376
28190,201028,0,0,0.581
38842,201028,0,0,0.409
39164,201028,0,0,0.455
35006,201028,0,0,0.562
30002,201028,0,0,NA
21648,201028,0,0,NA
37292,201028,0,0,0.592
25258,201028,0,0,NA
29172,201028,0,0,0.634
6362,201028,0,0,NA
18494,201028,0,0,NA
33128,201028,0,0,0.389
39748,201028,0,0,NA
32804,201028,0,0,0.501
33366,201028,0,0,NA
19470,201028,0,0,0.505
44794,201028,0,0,0.366
40076,201028,0,0,NA
38046,201028,0,0,NA
33278,201028,0,0,0.511
12306,201028,0,0,NA
23742,201028,0,0,NA
11390,201028,0,0,NA
11348,201028,0,0,NA
8522,201028,0,0,NA
16594,201028,0,0,0.501
44256,201028,0,0,NA
31888,201028,0,0,0.619
40174,201028,0,0,0.526
31136,201028,0,0,0.556
37798,201028,0,0,0.577
38552,201028,0,0,0.562
16334,201028,0,0,0.672
35408,201028,0,0,NA
32320,201028,0,0,0.402
29248,201028,0,0,NA
39490,201028,0,0,NA
39466,201028,0,0,0.54
37828,201028,0,0,NA
18502,201028,0,0,NA
44800,201028,0,0,0.459
40162,201028,0,0,0.452
14384,201028,0,0,NA
43570,201028,0,0,0.43
42152,201028,0,0,0.503
16424,201028,0,0,0.442
14556,201028,0,0,NA
43500,201028,0,0,NA
27704,201028,0,0,0.549
19482,201028,0,1,NA
13574,201028,0,1,NA
29808,201028,0,1,NA
14522,201028,0,1,0.381
21654,201028,0,1,0.617
29230,201028,0,1,0.599
25638,201028,0,1,0.476
14048,201028,0,1,0.644
14678,201028,0,1,NA
35344,201028,0,1,0.487
40490,201028,0,1,0.381
15294,201028,0,1,NA
38580,201028,0,1,0.688
28470,201028,0,1,NA
24608,201028,0,1,0.386
24142,201028,0,1,NA
39634,201028,0,1,0.604
10226,201028,0,1,NA
18112,201028,0,1,NA
41286,201028,0,1,0.494
38018,201028,0,1,NA
43278,201028,0,1,NA
7488,201028,0,1,NA
37784,201028,0,1,NA
38028,201028,0,1,NA
36306,201028,0,1,NA
39942,201028,0,1,0.542
39530,201028,0,1,NA
42308,201028,0,1,0.394
41318,201028,0,1,NA
32590,201028,0,1,NA
38290,201028,0,1,0.403
38070,201028,0,1,NA
8854,201028,0,1,0.698
38040,201028,0,1,NA
25628,201028,0,1,NA
44782,201028,0,1,0.501
36494,201028,0,1,0.287
40328,201028,0,1,0.604
38038,201028,0,1,0.335
26618,201028,0,1,NA
39096,201028,0,1,0.449
36908,201028,0,1,0.538
16596,201028,0,1,0.714
44784,201028,0,1,0.16
40322,201028,0,1,0.568
23622,201028,0,1,NA
30448,201028,0,1,NA
5614,201028,0,1,NA
4942,201028,0,1,NA
38042,201028,0,1,NA
31796,201028,0,1,NA
26328,201028,0,1,0.207
25532,201028,0,1,NA
10822,201028,0,1,NA
37294,201028,0,1,0.462
17722,201028,0,1,NA
44408,201028,0,1,0.444
43926,201028,0,1,0.477
29032,201028,0,1,NA
42108,201028,0,1,0.598
43264,201028,0,1,0.36
37840,201028,0,1,NA
38898,201028,0,1,0.216
43288,201028,0,1,0.34
41320,201028,0,1,0.517
38052,201028,0,1,NA
25962,201028,0,1,0.43
40062,201028,0,1,0.566
41818,201028,0,1,NA
40444,201028,0,1,NA
40320,201028,0,1,NA
16514,201028,0,1,0.393
13530,201028,0,1,NA
14532,201028,0,1,NA
44266,201028,0,1,0.33
23136,201028,0,1,0.533
25700,201028,0,1,NA
43286,201028,0,1,NA
39990,201028,0,1,0.202
38712,201028,0,1,0.46
24324,201028,0,1,0.348
10356,201028,0,1,0.525
31230,201028,0,1,NA
3906,201028,0,1,NA
25940,201028,0,1,NA
42618,201028,0,1,0.402
26934,201028,0,1,0.461
43270,201028,0,1,NA
12974,201028,0,1,0.543
28226,201028,0,1,NA
28492,201028,0,1,NA
31936,201028,0,1,0.357
37804,201028,0,1,NA
4122,201028,0,1,0.435
40472,201028,0,1,0.532
39548,201028,0,1,NA
29216,201028,0,1,NA
33350,201028,0,1,0.24
38878,201028,0,1,0.574
36032,201028,0,1,0.633
22284,201028,0,1,0.526
38566,201028,0,1,0.441
42628,201028,0,1,0.459
30308,201028,0,1,NA
31292,201028,0,1,0.673
42592,201028,0,1,0.423
42624,201028,0,1,0.544
43534,201028,0,1,0.456
21710,201028,0,1,NA
38022,201028,0,1,NA
17752,201028,0,1,NA
42104,201028,0,1,0.304
40316,201028,0,1,0.464
30972,201028,0,1,NA
25520,201028,0,1,0.237
40192,201028,0,1,0.359
30006,201028,0,1,NA
10794,201028,0,1,NA
45238,201028,0,1,NA
39512,201028,0,1,NA
30014,201028,0,1,0.476
37296,201028,0,1,NA
28484,201029,0,0,0.442
19470,201029,0,0,0.206
25258,201029,0,0,NA
40162,201029,0,0,0.672
17172,201029,0,0,NA
45442,201029,0,0,0.343
22022,201029,0,0,NA
44794,201029,0,0,0.412
31888,201029,0,0,0.617
33354,201029,0,0,0.48
12306,201029,0,0,NA
36314,201029,0,0,0.603
14220,201029,0,0,0.601
19684,201029,0,0,NA
18502,201029,0,0,NA
21604,201029,0,0,NA
29172,201029,0,0,0.492
17812,201029,0,0,NA
38552,201029,0,0,0.48
14382,201029,0,0,NA
37292,201029,0,0,0.561
23126,201029,0,0,NA
24146,201029,0,0,NA
28560,201029,0,0,NA
40456,201029,0,0,0.502
30002,201029,0,0,NA
17058,201029,0,0,NA
44282,201029,0,0,0.541
32804,201029,0,0,0.426
25056,201029,0,0,NA
28190,201029,0,0,0.306
33366,201029,0,0,NA
42682,201029,0,0,0.556
37798,201029,0,0,0.698
34890,201029,0,0,0.344
40334,201029,0,0,NA
40346,201029,0,0,0.404
39458,201029,0,0,0.406
35408,201029,0,0,NA
32320,201029,0,0,0.595
29996,201029,0,0,NA
39164,201029,0,0,0.423
14556,201029,0,0,NA
39478,201029,0,0,0.535
14384,201029,0,0,NA
43258,201029,0,0,0.442
39490,201029,0,0,NA
45254,201029,0,0,0.353
42146,201029,0,0,NA
23742,201029,0,0,NA
40034,201029,0,0,0.527
33128,201029,0,0,0.634
27704,201029,0,0,0.539
8834,201029,0,0,0.412
29248,201029,0,0,NA
18494,201029,0,0,NA
40008,201029,0,0,0.541
7068,201029,0,0,NA
39748,201029,0,0,NA
44256,201029,0,0,NA
36288,201029,0,0,0.564
37276,201029,0,0,0.318
9710,201029,0,0,NA
6364,201029,0,0,NA
35822,201029,0,0,0.07
16594,201029,0,0,0.644
31136,201029,0,0,0.514
37828,201029,0,0,NA
44800,201029,0,0,0.44
13710,201029,0,0,NA
29024,201029,0,0,NA
6362,201029,0,0,NA
4448,201029,0,0,NA
39466,201029,0,0,0.508
16334,201029,0,0,0.689
14374,201029,0,0,NA
38074,201029,0,0,NA
39144,201029,0,0,0.502
38036,201029,0,0,NA
38046,201029,0,0,NA
26634,201029,0,0,NA
43500,201029,0,0,NA
16424,201029,0,0,0.476
11348,201029,0,0,NA
28224,201029,0,0,0.536
40174,201029,0,0,0.547
16422,201029,0,0,0.394
42096,201029,0,0,0.365
21648,201029,0,0,NA
38842,201029,0,0,0.478
42632,201029,0,0,0.686
37812,201029,0,0,NA
43570,201029,0,0,0.467
40076,201029,0,0,NA
12896,201029,0,0,NA
8522,201029,0,0,NA
39502,201029,0,0,NA
7076,201029,0,0,NA
33278,201029,0,0,0.387
42140,201029,0,0,NA
41332,201029,0,0,0.468
31150,201029,0,0,0.295
38862,201029,0,0,0.244
26906,201029,0,0,NA
13980,201029,0,0,0.526
42152,201029,0,0,0.573
11390,201029,0,0,NA
35006,201029,0,0,0.398
43524,201029,0,0,0.292
10098,201029,0,0,0.535
14048,201029,0,1,0.562
4122,201029,0,1,0.382
37294,201029,0,1,0.495
10356,201029,0,1,0.533
24608,201029,0,1,0.42
21710,201029,0,1,NA
7488,201029,0,1,NA
36494,201029,0,1,0.458
17722,201029,0,1,NA
23622,201029,0,1,NA
35344,201029,0,1,0.544
25628,201029,0,1,NA
37804,201029,0,1,NA
44266,201029,0,1,0.333
16514,201029,0,1,0.422
25940,201029,0,1,NA
14532,201029,0,1,NA
14678,201029,0,1,NA
41320,201029,0,1,0.316
38038,201029,0,1,0.571
16596,201029,0,1,0.609
38566,201029,0,1,0.424
19482,201029,0,1,NA
30448,201029,0,1,NA
8854,201029,0,1,0.702
28492,201029,0,1,NA
39634,201029,0,1,0.594
39512,201029,0,1,NA
38898,201029,0,1,0.572
42592,201029,0,1,0.508
21654,201029,0,1,0.525
37840,201029,0,1,NA
42308,201029,0,1,0.559
39548,201029,0,1,NA
31936,201029,0,1,0.502
42624,201029,0,1,0.438
43288,201029,0,1,0.294
41286,201029,0,1,0.508
38042,201029,0,1,NA
38028,201029,0,1,NA
14522,201029,0,1,0.355
39096,201029,0,1,0.532
42628,201029,0,1,0.45
26618,201029,0,1,NA
29808,201029,0,1,NA
8980,201029,0,1,NA
40316,201029,0,1,0.467
40192,201029,0,1,0.522
43926,201029,0,1,0.489
43286,201029,0,1,NA
40472,201029,0,1,0.522
5614,201029,0,1,NA
42108,201029,0,1,0.419
39990,201029,0,1,0.465
4942,201029,0,1,NA
40164,201029,0,1,NA
17752,201029,0,1,NA
31292,201029,0,1,0.58
12974,201029,0,1,0.489
38022,201029,0,1,NA
3906,201029,0,1,NA
38070,201029,0,1,NA
25962,201029,0,1,0.399
33350,201029,0,1,0.388
30972,201029,0,1,NA
29216,201029,0,1,NA
43534,201029,0,1,0.439
44782,201029,0,1,0.528
36306,201029,0,1,NA
40490,201029,0,1,0.419
41318,201029,0,1,NA
10794,201029,0,1,NA
29032,201029,0,1,NA
25700,201029,0,1,NA
41818,201029,0,1,NA
5018,201029,0,1,NA
44784,201029,0,1,0.481
38018,201029,0,1,NA
38712,201029,0,1,0.473
31796,201029,0,1,NA
43270,201029,0,1,NA
45238,201029,0,1,NA
22284,201029,0,1,0.565
25520,201029,0,1,0.298
15294,201029,0,1,NA
39530,201029,0,1,NA
23136,201029,0,1,0.551
44408,201029,0,1,0.405
10822,201029,0,1,NA
24142,201029,0,1,NA
40322,201029,0,1,0.37
18112,201029,0,1,NA
25532,201029,0,1,NA
13574,201029,0,1,NA
36908,201029,0,1,0.577
38878,201029,0,1,0.535
38580,201029,0,1,0.52
28470,201029,0,1,NA
37296,201029,0,1,NA
30308,201029,0,1,NA
25638,201029,0,1,0.402
40444,201029,0,1,NA
26328,201029,0,1,0.31
40328,201029,0,1,0.561
39942,201029,0,1,0.466
28226,201029,0,1,NA
30006,201029,0,1,NA
38040,201029,0,1,NA
40320,201029,0,1,NA
43264,201029,0,1,0.359
24324,201029,0,1,0.59
40062,201029,0,1,0.503
13530,201029,0,1,NA
42104,201029,0,1,0.437
29230,201029,0,1,0.514
43278,201029,0,1,NA
42618,201029,0,1,0.349
38052,201029,0,1,NA
11868,201029,0,1,NA
31230,201029,0,1,NA
32590,201029,0,1,NA
37784,201029,0,1,NA
38290,201029,0,1,0.463
30014,201029,0,1,0.638
26934,201029,0,1,0.517
36032,201029,0,1,0.528
38552,201030,0,0,0.544
25056,201030,0,0,NA
13710,201030,0,0,NA
6362,201030,0,0,NA
24146,201030,0,0,NA
23126,201030,0,0,NA
36288,201030,0,0,0.496
21604,201030,0,0,NA
34890,201030,0,0,0.25
40162,201030,0,0,0.493
35006,201030,0,0,0.499
28224,201030,0,0,0.496
14220,201030,0,0,0.612
16424,201030,0,0,0.071
40008,201030,0,0,0.626
10098,201030,0,0,0.378
28560,201030,0,0,NA
29248,201030,0,0,NA
19470,201030,0,0,0.642
26906,201030,0,0,NA
39478,201030,0,0,0.555
25864,201030,0,0,0.167
33366,201030,0,0,NA
11390,201030,0,0,NA
26634,201030,0,0,0.25
45254,201030,0,0,0.376
29024,201030,0,0,NA
37828,201030,0,0,NA
37812,201030,0,0,NA
38842,201030,0,0,0.529
12306,201030,0,0,NA
33128,201030,0,0,0.442
39466,201030,0,0,0.527
44800,201030,0,0,0.424
21648,201030,0,0,NA
39144,201030,0,0,0.462
38046,201030,0,0,NA
31136,201030,0,0,0.505
42140,201030,0,0,NA
29996,201030,0,0,NA
18502,201030,0,0,NA
39164,201030,0,0,0.45
40174,201030,0,0,0.473
33278,201030,0,0,0.41
30002,201030,0,0,NA
7076,201030,0,0,NA
27704,201030,0,0,0.53
7068,201030,0,0,NA
42096,201030,0,0,0.396
37798,201030,0,0,0.645
43524,201030,0,0,0.392
9710,201030,0,0,NA
38862,201030,0,0,0.253
31150,201030,0,0,0.543
14382,201030,0,0,NA
45442,201030,0,0,0.353
14374,201030,0,0,NA
14384,201030,0,0,NA
18494,201030,0,0,NA
43258,201030,0,0,0.425
39458,201030,0,0,0.448
31888,201030,0,0,0.636
44282,201030,0,0,0.31
40346,201030,0,0,0.466
13980,201030,0,0,0.207
8522,201030,0,0,NA
19684,201030,0,0,NA
37292,201030,0,0,0.216
32320,201030,0,0,0.497
40334,201030,0,0,NA
44256,201030,0,0,NA
41332,201030,0,0,0.448
17812,201030,0,0,NA
43570,201030,0,0,0.414
16334,201030,0,0,0.756
14556,201030,0,0,NA
25258,201030,0,0,NA
40034,201030,0,0,0.409
40336,201030,0,0,0.054
42682,201030,0,0,0.69
11348,201030,0,0,NA
23742,201030,0,0,NA
28484,201030,0,0,0.535
44794,201030,0,0,0.399
40076,201030,0,0,NA
37276,201030,0,0,0.194
39490,201030,0,0,NA
32804,201030,0,0,0.463
6364,201030,0,0,NA
38074,201030,0,0,NA
17172,201030,0,0,NA
16422,201030,0,0,0.302
22022,201030,0,0,NA
42634,201030,0,0,0.243
12896,201030,0,0,NA
39502,201030,0,0,NA
42152,201030,0,0,0.566
33354,201030,0,0,0.603
16594,201030,0,0,0.591
40456,201030,0,0,0.659
42632,201030,0,0,0.493
35408,201030,0,0,NA
36314,201030,0,0,0.687
42146,201030,0,0,NA
4448,201030,0,0,NA
28190,201030,0,0,0.45
8834,201030,0,0,0.598
43500,201030,0,0,NA
35822,201030,0,0,0.329
38036,201030,0,0,NA
39748,201030,0,0,NA
29172,201030,0,0,0.487
17058,201030,0,0,NA
29032,201030,0,1,NA
10356,201030,0,1,0.663
43278,201030,0,1,NA
22284,201030,0,1,0.129
39548,201030,0,1,NA
39096,201030,0,1,0.561
23772,201030,0,1,0.517
12974,201030,0,1,0.434
38566,201030,0,1,0.375
42308,201030,0,1,0.474
25940,201030,0,1,NA
3906,201030,0,1,NA
23228,201030,0,1,0.28
37296,201030,0,1,NA
25532,201030,0,1,NA
44782,201030,0,1,0.534
42108,201030,0,1,0.621
16514,201030,0,1,0.422
31936,201030,0,1,0.405
25520,201030,0,1,0.383
8854,201030,0,1,0.607
4122,201030,0,1,0.199
17752,201030,0,1,NA
40472,201030,0,1,0.568
38042,201030,0,1,NA
36032,201030,0,1,0.397
37804,201030,0,1,NA
32590,201030,0,1,NA
38038,201030,0,1,0.656
30308,201030,0,1,NA
42624,201030,0,1,0.55
36494,201030,0,1,0.472
40322,201030,0,1,0.481
42104,201030,0,1,0.442
33350,201030,0,1,0.297
41818,201030,0,1,NA
31292,201030,0,1,0.567
30014,201030,0,1,0.593
37294,201030,0,1,0.603
39634,201030,0,1,0.543
39942,201030,0,1,0.362
40316,201030,0,1,0.444
39512,201030,0,1,NA
38290,201030,0,1,0.485
38070,201030,0,1,NA
42628,201030,0,1,0.488
24608,201030,0,1,0.388
38022,201030,0,1,NA
24142,201030,0,1,NA
38898,201030,0,1,0.453
31230,201030,0,1,NA
5018,201030,0,1,NA
21710,201030,0,1,NA
43286,201030,0,1,NA
28470,201030,0,1,NA
44784,201030,0,1,0.496
39990,201030,0,1,0.196
14522,201030,0,1,0.346
45238,201030,0,1,NA
10794,201030,0,1,NA
36908,201030,0,1,0.493
30448,201030,0,1,NA
43926,201030,0,1,0.257
11868,201030,0,1,NA
19482,201030,0,1,NA
26618,201030,0,1,NA
38018,201030,0,1,NA
16596,201030,0,1,0.612
5614,201030,0,1,NA
18112,201030,0,1,NA
13530,201030,0,1,NA
14678,201030,0,1,NA
4942,201030,0,1,NA
38878,201030,0,1,0.493
40320,201030,0,1,NA
43534,201030,0,1,0.399
38040,201030,0,1,NA
40164,201030,0,1,NA
23136,201030,0,1,0.578
25628,201030,0,1,NA
25962,201030,0,1,0.186
38028,201030,0,1,NA
37784,201030,0,1,NA
29216,201030,0,1,NA
42592,201030,0,1,0.473
41318,201030,0,1,NA
38052,201030,0,1,NA
25638,201030,0,1,0.147
40062,201030,0,1,0.432
41320,201030,0,1,0.384
17906,201030,0,1,0.23
39530,201030,0,1,NA
43270,201030,0,1,NA
14048,201030,0,1,0.575
26934,201030,0,1,0.544
25700,201030,0,1,NA
29808,201030,0,1,0.343
13574,201030,0,1,NA
38580,201030,0,1,0.572
10822,201030,0,1,NA
14532,201030,0,1,NA
42618,201030,0,1,0.435
7488,201030,0,1,NA
43288,201030,0,1,0.303
40192,201030,0,1,0.589
21654,201030,0,1,0.038
38712,201030,0,1,0.445
23622,201030,0,1,NA
44408,201030,0,1,0.442
24324,201030,0,1,0.416
43264,201030,0,1,0.327
28226,201030,0,1,NA
40444,201030,0,1,NA
29230,201030,0,1,0.655
17722,201030,0,1,NA
28492,201030,0,1,NA
30006,201030,0,1,NA
10226,201030,0,1,NA
41286,201030,0,1,0.639
40490,201030,0,1,0.438
30972,201030,0,1,NA
26328,201030,0,1,0.252
44266,201030,0,1,0.317
35344,201030,0,1,0.562
31796,201030,0,1,NA
15294,201030,0,1,NA
37840,201030,0,1,NA
36306,201030,0,1,NA
40328,201030,0,1,0.585
25864,201031,0,0,0.703
18502,201031,0,0,NA
14556,201031,0,0,NA
13980,201031,0,0,0.458
22022,201031,0,0,NA
42096,201031,0,0,0.328
38842,201031,0,0,0.467
16424,201031,0,0,0.463
14374,201031,0,0,NA
7068,201031,0,0,NA
6362,201031,0,0,NA
35822,201031,0,0,0.491
6364,201031,0,0,NA
44282,201031,0,0,0.456
43524,201031,0,0,0.349
24146,201031,0,0,NA
33278,201031,0,0,0.46
14220,201031,0,0,0.484
16594,201031,0,0,0.713
28560,201031,0,0,NA
40162,201031,0,0,0.601
14382,201031,0,0,NA
9710,201031,0,0,NA
42140,201031,0,0,NA
36288,201031,0,0,0.607
11348,201031,0,0,NA
23742,201031,0,0,NA
17058,201031,0,0,NA
40456,201031,0,0,0.578
39144,201031,0,0,0.555
35006,201031,0,0,0.446
39502,201031,0,0,NA
33354,201031,0,0,0.473
25056,201031,0,0,NA
28224,201031,0,0,0.622
36314,201031,0,0,0.521
39458,201031,0,0,0.438
26634,201031,0,0,0.602
42634,201031,0,0,0.428
21604,201031,0,0,NA
45254,201031,0,0,0.347
37812,201031,0,0,NA
35408,201031,0,0,NA
8522,201031,0,0,NA
39466,201031,0,0,0.547
7076,201031,0,0,NA
39748,201031,0,0,NA
28190,201031,0,0,0.483
38046,201031,0,0,NA
37828,201031,0,0,NA
42146,201031,0,0,NA
37276,201031,0,0,0.494
31136,201031,0,0,0.443
45442,201031,0,0,0.201
29172,201031,0,0,0.532
12896,201031,0,0,NA
42632,201031,0,0,0.587
33128,201031,0,0,0.454
43500,201031,0,0,NA
42682,201031,0,0,0.527
40034,201031,0,0,0.378
17172,201031,0,0,NA
21648,201031,0,0,NA
40346,201031,0,0,0.39
25258,201031,0,0,NA
32320,201031,0,0,0.521
38074,201031,0,0,NA
33366,201031,0,0,NA
38036,201031,0,0,NA
16422,201031,0,0,0.238
44800,201031,0,0,0.497
19470,201031,0,0,0.534
40076,201031,0,0,NA
44256,201031,0,0,NA
14384,201031,0,0,NA
40334,201031,0,0,NA
8834,201031,0,0,0.416
40336,201031,0,0,0.386
12306,201031,0,0,NA
39478,201031,0,0,0.459
26906,201031,0,0,NA
34890,201031,0,0,0.277
40174,201031,0,0,0.464
19684,201031,0,0,NA
38552,201031,0,0,0.485
39164,201031,0,0,0.355
44794,201031,0,0,0.448
29024,201031,0,0,NA
31150,201031,0,0,0.46
29996,201031,0,0,NA
