car_model,car_price,date,time,total_mileage,year,gear_type,fuel_type,url,city,area
Hb20 Sense 1.0 Flex <br>Cambio Manual  2020,60700.0,Hoje,11:12,44000.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-sense-1-0-flex-br-cambio-manual-2020-1128311777,Três Passos,Getúlio Vargas
HYUNDAI HB20S COMFORT PLUS 1.6 16V FLEX AUT. 2017,67900.0,Hoje,10:58,69000.0,2017,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-comfort-plus-1-6-16v-flex-aut-2017-1005123225,Porto Alegre,São Sebastião
Hyundai HB20 Unique 1.0 Flex 2019 Apenas 53mil km,57900.0,Hoje,10:55,54000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-flex-2019-apenas-53mil-km-1114493361,Três Coroas,São Sebastião
HB20 Confort Style 2014 ,43900.0,Hoje,10:46,89208.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-style-2014-1117701531,Porto Alegre,Partenon
Hyundai HB20 1.6 Premium,54500.0,Hoje,10:46,74000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-premium-1135467735,Caxias do Sul,São Cristóvão
HB20 2018 1.0 Completo Flex Maravilhoso,53700.0,Hoje,10:29,91000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2018-1-0-completo-flex-maravilhoso-1129049189,Esteio,Centro
Hyundai HB20 Premium 1.6 16v | 2014,56900.0,Hoje,10:13,100.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-premium-1-6-16v-2014-1042549689,Estância Velha,Rincão Gaúcho
Hb20 Confort Plus 12v Completo Unico Dono Km Baixa,61900.0,Hoje,09:33,36000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-plus-12v-completo-unico-dono-km-baixa-1133145327,Novo Hamburgo,Pátria Nova
Hyundai HB20 1.0M / 2013,45900.0,Hoje,09:25,100.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-2013-1041632596,Estância Velha,Rincão Gaúcho
Hyundai Hb20 1.0 COPA DO MUNDO FIFA 12V FLEX 4P MANUAL,64900.0,Hoje,09:20,20740.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-copa-do-mundo-fifa-12v-flex-4p-manual-1155237714,Gravataí,Vera Cruz
HYUNDAI HB20 VISION 2020,70900.0,Hoje,09:04,49460.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-vision-2020-1105547387,Porto Alegre,Bela Vista
HYUNDAI HB20S COMFORT STYLE 1.6 2014,50990.0,Hoje,08:37,165000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-comfort-style-1-6-2014-1077322185,Porto Alegre,Petrópolis
HYUNDAI HB20 1.0 TGDI FLEX EVOLUTION AUTOMÁTICO,82000.0,Hoje,08:37,30000.0,2020,Automático,Gasolina,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-flex-evolution-automatico-1137182142,Passo Fundo,Annes
Hyundai / Hb20 1.6 Premium - Completo - Top de Linha - Novo !,53900.0,Hoje,08:35,84000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-premium-completo-top-de-linha-novo-1013542466,Gravataí,São Jerônimo
HYUNDAI HB20 1.0 MT SENSE 2021,64900.0,Hoje,08:08,28922.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-mt-sense-2021-1123582002,Porto Alegre,São João
HB20 1.6 Acabamento Premium - 2014,51000.0,Hoje,07:08,98000.0,2014,Manual,Gasolina,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-acabamento-premium-2014-1155194111,Caxias do Sul,Sagrada Família
HB20 Comfort Style 1.0 TB Flex 12V Mec.,52990.0,Ontem,22:52,100000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-style-1-0-tb-flex-12v-mec-1146903577,Canoas,Mathias Velho
HYUNDAI HB20 1.0 12V 4P FLEX SENSE 2022,70900.0,Ontem,22:48,31961.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-4p-flex-sense-2022-1150191920,Porto Alegre,Petrópolis
HB20 Evolution 1.0 - 23 Mil Km - Lindo,75900.0,Ontem,22:46,23000.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-evolution-1-0-23-mil-km-lindo-1122203466,Caxias do Sul,Sagrada Família
HB20 2015/2015 1.0 COMFORT 12V FLEX 4P MANUAL,48900.0,Ontem,22:29,72800.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-2015-2015-1-0-comfort-12v-flex-4p-manual-1106623192,Bento Gonçalves,Vila Nova
Hyundai Hb20 RSpec 1.6 Mec 16/17 ,56700.0,Ontem,21:53,94000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-rspec-1-6-mec-16-17-1135154115,Porto Alegre,Cavalhada
Hyundai HB20 1.0M CONFORT 4P,60800.0,Ontem,21:04,64809.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-confort-4p-1137906921,Canoas,Centro
Hyundai Hb20 1.0 12V FLEX SENSE MANUAL,65000.0,Ontem,21:03,24863.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-sense-manual-1075237675,Santa Maria,Km 3
Hyundai Hb20 1.0 12v Limited,96390.0,Ontem,20:55,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-limited-1066973217,Caxias do Sul,Nossa Senhora de Fátima
Hyundai Hb20 1.0 12v Comfort,89690.0,Ontem,20:55,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1079206621,Caxias do Sul,Nossa Senhora de Fátima
HYUNDAI HB20 EVOLUTION 1.0 FLEX 12V MEC 2022,76900.0,Ontem,20:46,2857.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-evolution-1-0-flex-12v-mec-2022-1145557568,Novo Hamburgo,Pátria Nova
Hyundai Hb20 1.0 Tgdi Comfort,109790.0,Ontem,20:40,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-comfort-1087569060,Caxias do Sul,Nossa Senhora de Fátima
HYUNDAI HB20 COMFORT CONFIRA,48900.0,Ontem,20:27,88800.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-confira-1155110702,Novo Hamburgo,Rincão
Hb20  1.6   Premium 2014.,53888.0,Ontem,19:10,93900.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-2014-1018911790,Dois Irmãos,Rincão
HB20 1.0 manual hacth,56000.0,Ontem,18:36,69000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-manual-hacth-1151279943,Santa Rosa,Centro
"Hyundai HB20 1.6 Comfort 2014, única dona, placa i, 50 mil km, excelente estado",52900.0,Ontem,18:07,50000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-2014-unica-dona-placa-i-50-mil-km-excelente-estado-1125203364,Canoas,Niterói
Hyundai Hb20 comfort 2017/2017 único dono ,47000.0,Ontem,17:33,80000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-2017-2017-unico-dono-1155060674,Gravataí,Centro
Hb20 vision 2021 - placa i - baixa km,67900.0,Ontem,17:31,26000.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-2021-placa-i-baixa-km-1134839298,Porto Alegre,Cristo Redentor
Hyundai Hb20 1.0 12V FLEX EVOLUTION MANUAL,67900.0,Ontem,17:06,68252.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-evolution-manual-1087453306,Passo Fundo,Boqueirão
HB 20 1.0 Confort Completo,53900.0,Ontem,17:00,93000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb-20-1-0-confort-completo-1155032507,Lajeado,Montanha
HB20 SENSE 2021,64900.0,Ontem,16:46,26090.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-sense-2021-1136012896,Santa Maria,Centro
HB20 1.0 turbo,37000.0,Ontem,16:17,61100.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-turbo-1155037900,Porto Alegre,Hípica
Hb20 1.6 premium 12/13,47500.0,Ontem,16:09,100000.0,2012,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-12-13-1155036210,Flores da Cunha,Hípica
HYUNDAI HB20 1.0 MT EVOLUTION 2021,74900.0,Ontem,16:04,30713.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-mt-evolution-2021-1148131668,Porto Alegre,Petrópolis
Hyundai HB20S 1.6,53900.0,Ontem,15:56,111.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20s-1-6-1150659556,Novo Hamburgo,Ideal
HYUNDAI HB20 1.0 CONFORT PLUS 2017,54900.0,Ontem,14:36,36827.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-confort-plus-2017-1145557396,Porto Alegre,Petrópolis
HYUNDAI HB20 CONFORT 1.0 2018,59500.0,Ontem,14:35,60000.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-confort-1-0-2018-1134713470,Pelotas,Fragata
Hyundai HB20 1.6 comfort plus 2016.  Abaixo da Fipe!,51500.0,Ontem,14:32,120000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-2016-abaixo-da-fipe-1148597041,Pelotas,Três Vendas
HYUNDAI HB20 UNIQUE 1.0 FLEX 12V MEC 2019,57900.0,Ontem,13:42,50196.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-flex-12v-mec-2019-1143570626,Novo Hamburgo,Pátria Nova
Hb20 1.0 Confort 2016,31500.0,Ontem,13:31,200000.0,2016,Manual,Gasolina,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-confort-2016-1155004606,Porto Alegre,Santa Tereza
Hyundai Hb20 2017 1.6 r spec 16v flex 4p automático,67900.0,Ontem,13:06,60500.0,2017,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2017-1-6-r-spec-16v-flex-4p-automatico-1121039433,Estância Velha,Rincão dos Ilhéus
Hyundai Hb20 1.0 Tgdi Comfort,109790.0,Ontem,13:00,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-comfort-1087581163,Caxias do Sul,Nossa Senhora de Fátima
HB20 CONFORT 1.0 12v 2017 Un Dono ,51900.0,Ontem,12:58,88118.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-confort-1-0-12v-2017-un-dono-1148227876,Porto Alegre,São Sebastião
Hb20 1.6 premium manual ,53900.0,Ontem,12:37,70.0,2014,Manual,Gasolina,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-premium-manual-1020770362,Canoas,Centro
HB20 2019 ABAIXO DA FIPE,55900.0,Ontem,12:22,59000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2019-abaixo-da-fipe-1149395184,São Leopoldo,Campestre
HB20 2021/2022 1.0 TGDI FLEX EVOLUTION AUTOMÁTICO,82170.0,Ontem,11:11,47439.0,2022,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2021-2022-1-0-tgdi-flex-evolution-automatico-1108400590,Porto Alegre,Petrópolis
HB20 1.6 Completo - Preço para vender rápido,39500.0,Ontem,10:53,100000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-6-completo-preco-para-vender-rapido-1151088081,Porto Alegre,Cristal
Hyundai Hb20 1.0 12v Sense,87390.0,Ontem,09:44,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1066654920,Caxias do Sul,Nossa Senhora de Fátima
Hb20 Comfort 1.0 Flex - 83 Mil Km - Completo,54900.0,Ontem,09:37,83000.0,2016,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-1-0-flex-83-mil-km-completo-1147552791,Caxias do Sul,Sagrada Família
HB20 1.0 ,44500.0,Ontem,09:23,87653.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-1140976468,Cachoeirinha,Vila Bom Princípio
HB20 Comfort 1.0,46000.0,Ontem,01:58,31000.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-comfort-1-0-1146126403,Porto Alegre,Jardim Botânico
Hb20 1.0 2014 completo,43900.0,Ontem,00:26,100000.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2014-completo-1154876528,Pelotas,Três Vendas
Hyundai Hb20 1.0 12v Sense,87390.0,Ontem,00:02,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1087569018,Caxias do Sul,Nossa Senhora de Fátima
HYUNDAI HB20 1.6M PREM 2015,62900.0,4 mar,22:15,999.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6m-prem-2015-1150889189,Estância Velha,Rincão dos Ilhéus
Hb20 Unique 1.0 12v 2019,59900.0,4 mar,22:03,82000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hb20-unique-1-0-12v-2019-1118986858,Caçapava do Sul,Rincão dos Ilhéus
HB20,72900.0,4 mar,21:11,16000.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-1127307826,Passo Fundo,Integração
Hyundai Hb20 1.6 COMFORT PLUS 16V FLEX 4P MANUAL,66900.0,4 mar,21:09,36357.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-comfort-plus-16v-flex-4p-manual-1128136881,Passo Fundo,Boqueirão
HYUNDAI HB20 2019/2020 1.0 12V FLEX VISION MANUAL,59900.0,4 mar,20:54,91007.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2019-2020-1-0-12v-flex-vision-manual-1130693096,Canoas,Marechal Rondon
HB20 Evolution 1.0 MT 2022 17mil km Abaixo da Fipe ,72900.0,4 mar,19:59,17000.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-evolution-1-0-mt-2022-17mil-km-abaixo-da-fipe-1124462441,Porto Alegre,Petrópolis
Modelo unike! Todo revisado. Estudo troca menor valor .,53000.0,4 mar,19:52,67000.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/modelo-unike-todo-revisado-estudo-troca-menor-valor-1154821960,Novo Hamburgo,Ideal
HYUNDAI HB20 COMFORT 1.0 FLEX 12V MEC. 2018,57900.0,4 mar,19:48,40143.0,2018,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-comfort-1-0-flex-12v-mec-2018-1123581993,Novo Hamburgo,Pátria Nova
HYUNDAI HB20 2021/2022 1.0 12V FLEX VISION MANUAL,70460.0,4 mar,19:31,41641.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2021-2022-1-0-12v-flex-vision-manual-1126307951,Santa Maria,Centro
HYUNDAI HB20 1.6M COMF 2015,51990.0,4 mar,19:28,59326.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6m-comf-2015-1141962383,Porto Alegre,São Sebastião
HYUNDAI HB20 1.0M COMFOR 2015,39990.0,4 mar,19:18,146412.0,2015,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0m-comfor-2015-1116954275,Porto Alegre,Petrópolis
Hb20 1.0 2017 baixa km,53900.0,4 mar,19:08,71000.0,2017,Manual,Flex,https://rs.olx.com.br/regioes-de-pelotas-rio-grande-e-bage/autos-e-pecas/carros-vans-e-utilitarios/hb20-1-0-2017-baixa-km-1153426971,Pelotas,Centro
HB20 2020/2021 - Bx da FIPE - Unico dono! Todo revisado,71800.0,4 mar,19:01,14820.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2020-2021-bx-da-fipe-unico-dono-todo-revisado-1128595868,Porto Alegre,Petrópolis
Hyundai Hb20 1.0 Tgdi Platinum,115990.0,4 mar,18:58,0.0,2023,Automático,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-tgdi-platinum-1087569650,Caxias do Sul,Nossa Senhora de Fátima
Hyundai HB20 Premium 1.6 AT,70300.0,4 mar,18:51,38000.0,2018,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-premium-1-6-at-1104459564,Porto Alegre,Tristeza
HYUNDAI HB20 C.Style/C.Plus 1.6 Flex 16V Aut.,69700.0,4 mar,17:54,39100.0,2019,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-c-style-c-plus-1-6-flex-16v-aut-1132258362,Canoas,São Luis
HB20 Vision 2020 (Abaixo da Fipe) ,59999.0,4 mar,17:42,62550.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-2020-abaixo-da-fipe-1146822084,Canoas,Igara
Hyundai- HB20 Unique 1.0 12v Flex Manual,58900.0,4 mar,17:01,69100.0,2019,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-unique-1-0-12v-flex-manual-1080481175,Santa Maria,Camobi
HB20 Vision 1.0 preto completo impecável,71800.0,4 mar,16:50,39000.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-vision-1-0-preto-completo-impecavel-1151262385,Novo Hamburgo,Pátria Nova
Hyundai Hb20 1.0 12v Sense,87390.0,4 mar,16:10,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-sense-1107555263,Caxias do Sul,Nossa Senhora de Fátima
HYUNDAI HB20 2021/2022 1.0 12V FLEX VISION MANUAL,70990.0,4 mar,15:26,47924.0,2022,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-2021-2022-1-0-12v-flex-vision-manual-1120767941,São Leopoldo,Scharlau
Hb20 2013 Automático Premium 1.6,49900.0,4 mar,14:09,105000.0,2013,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2013-automatico-premium-1-6-1120619575,Esteio,Centro
HB20 2021/2022 1.0 TGDI FLEX EVOLUTION AUTOMÁTICO,84290.0,4 mar,13:58,41431.0,2022,Automático,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hb20-2021-2022-1-0-tgdi-flex-evolution-automatico-1128886875,Canoas,Marechal Rondon
Hyundai Hb20 1.0 12V FLEX SENSE MANUAL,62900.0,4 mar,13:54,14399.0,2020,Manual,Flex,https://rs.olx.com.br/regioes-de-santa-maria-uruguaiana-e-cruz-alta/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-flex-sense-manual-1140522902,Ijuí,Marechal Rondon
Hyundai Hb20 1.0 12v Comfort,86690.0,4 mar,12:42,0.0,2023,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-0-12v-comfort-1087580452,Caxias do Sul,Nossa Senhora de Fátima
Hyundai - Hb20 1.6 Confort 2014,48900.0,4 mar,12:14,0.0,2014,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1-6-confort-2014-969859867,Porto Alegre,São Sebastião
HYUNDAI HB20 ,43900.0,4 mar,11:33,83000.0,2013,Manual,Flex,https://rs.olx.com.br/regioes-de-porto-alegre-torres-e-santa-cruz-do-sul/autos-e-pecas/carros-vans-e-utilitarios/hyundai-hb20-1151544230,Novo Hamburgo,Ideal
HB20 HATCH SENSE 2021/BAIXA KM,62400.0,4 mar,11:29,38970.0,2021,Manual,Flex,https://rs.olx.com.br/regioes-de-caxias-do-sul-e-passo-fundo/autos-e-pecas/carros-vans-e-utilitarios/hb20-hatch-sense-2021-baixa-km-1111501047,Caxias do Sul,Cinqüentenário
