hhidpn,age,height,hhincome,female
39556020,72,1.524,15.18024,1
39557011,82,1.778,60.1,0
39558010,79,1.6764,44.29136162,1
39558020,80,1.7526,44.29136162,0
39576020,78,1.5494,14.4,1
39583010,73,1.6637,32.403,1
39583040,62,1.9304,32.403,0
39595030,66,1.651,76.975,1
39605010,74,1.7018,35.088,1
39605020,75,1.7653,35.088,0
39607021,57,1.5748,0,1
39607030,64,1.6256,56,1
39626010,78,1.651,13.372,1
39629010,73,1.7272,29.946,1
39649030,66,1.524,17.88,1
39654011,65,1.6002,31.87504579,1
39690040,72,1.7272,32.776,0
39753020,74,1.7907,204.6622344,0
39753030,71,1.5748,204.6622344,1
39754010,73,1.8034,95.996,0
39754040,72,1.6764,95.996,1
39755010,74,1.8796,630.596,0
39755020,79,1.6002,630.596,1
39757020,77,1.6764,19.2,1
39760010,78,1.7907,55.908,0
39776010,73,1.6764,91.4,0
39776040,72,1.59385,91.4,1
39779030,90,1.778,24.48384608,0
39783020,82,1.6383,166.264,1
39783030,87,1.7399,166.264,0
39784010,75,1.8288,27.576,0
39784020,74,1.6256,27.576,1
39788040,73,1.651,45.22,1
39821010,77,1.8288,18.08,0
39821040,66,1.6764,18.08,1
39875010,82,1.7526,39.8,0
39879020,74,1.651,17.784,1
39900010,74,1.905,78.044,0
39900040,65,1.651,26.616,1
39914010,81,1.8034,32.218,0
39914020,78,1.6002,32.218,1
39929010,80,1.778,28.2,0
39929020,80,1.7018,28.2,1
39937010,81,1.8288,44.6,0
39951010,77,1.6764,59.808,1
39958010,77,1.5494,24.308,1
39958040,84,1.6764,24.308,0
39965010,76,1.8288,50.94077159,0
39965020,77,1.7018,50.94077159,1
39969020,77,1.7018,24.73095174,1
39970010,73,1.5748,29.252,1
39970020,75,1.7018,29.252,0
39972010,78,1.7272,43.84,0
39972020,74,1.6002,43.84,1
39973010,81,1.6764,12.024,1
40011011,76,1.7272,34.79,1
40065020,73,1.6256,15.6,1
40066010,72,1.6764,16.956,1
40081010,75,1.6256,46.85223418,1
40081020,75,1.7272,46.85223418,0
40083040,65,1.5748,14.4,1
40111010,73,1.778,57.9,0
40111040,71,1.6764,57.9,1
40115020,82,1.7018,20.04,1
40123010,82,1.7018,23.22,1
40126010,74,1.7145,61.992,1
40126020,79,1.8923,61.992,0
40148020,80,1.6637,55.2817079,1
40153010,77,1.8288,84.176,0
40153020,77,1.7018,84.176,1
40158010,79,1.6891,18.06452413,1
40158020,79,1.8034,105.5,0
40158021,74,1.6256,105.5,1
40180010,74,1.7272,75.8,0
40180011,64,1.6256,75.8,1
40219010,79,1.6002,40.86,1
40223010,75,1.778,60.48458095,0
40223020,75,1.7145,60.48458095,1
40243040,85,1.7526,20.604,0
40260010,76,1.8288,55.53,0
40260020,76,1.6256,55.53,1
40277010,78,1.6764,22.35636,0
40277020,74,1.6256,22.35636,1
40279010,78,1.8034,76.608,0
40279040,70,1.7018,76.608,1
40280010,72,1.8288,49.6,0
40280040,71,1.6764,49.6,1
40284010,72,1.6764,16.80008,1
40294010,75,1.8034,31.6723262,0
40294020,73,1.7018,31.6723262,1
40311020,79,1.6764,21.12,0
40323020,79,1.7272,36.8,0
40376010,73,1.651,24.40412,1
40376020,77,1.7272,24.40412,0
40388010,75,1.8034,83.4,0
40388020,78,1.6256,83.4,1
40398010,73,1.651,35.586,0
40398011,68,1.6891,35.586,1
40401011,63,1.8288,10.8,0
40407030,71,1.6383,58.02,1
40416010,80,1.6256,14.16,1
40435020,76,1.7018,37.56541012,0
40435030,71,1.5113,37.56541012,1
40438010,72,1.6256,20.8,1
40438040,85,1.7018,20.8,0
40440010,74,1.5621,13.16,1
40441010,80,1.8542,28.8,0
40441020,78,1.6002,28.8,1
40447010,74,1.5748,62.75840589,0
40475010,72,1.5621,76.565,1
40475020,72,1.778,76.565,0
40503010,79,1.6002,13.21,1
40519030,67,1.651,12.6,1
40552010,74,1.6002,22.124,1
40560010,79,1.4478,7.968,1
40608010,79,1.6002,15.972,1
40609010,78,1.651,23.988,1
40609020,80,1.778,23.988,0
40610030,70,1.651,22.9,1
40621020,76,1.4986,13.948,1
40623010,78,1.8542,53.676,0
40623020,76,1.5367,53.676,1
40632010,74,1.8161,12.36727243,0
40632040,62,1.7145,0,1
40651040,70,1.5748,91.32,1
40651041,71,1.8796,91.32,0
40657020,73,1.778,23.868,0
40669030,85,1.7272,22.3,0
40679030,72,1.6256,22.326,1
40692010,82,1.5494,12,1
40692040,84,1.778,12,0
40696010,77,1.651,39.592,1
40711010,81,1.51765,19.205,1
40717010,80,1.524,59.372,1
40717020,81,1.8542,59.372,0
40718020,76,1.5748,26.08,1
40737030,66,1.6637,20.761,1
40778010,81,1.6129,17.256,1
40782020,74,1.7526,56.37216,0
40782030,70,1.6256,56.37216,1
40785010,80,1.5748,69.2,1
40785020,76,1.7018,69.2,0
40795030,84,1.6891,26.28,1
40870010,78,1.7018,77.388,1
40870011,78,1.8288,77.388,0
40875010,72,1.7272,36.77197661,0
40875040,70,1.5494,36.77197661,1
40905010,82,1.524,57.68136,1
40905020,81,1.6764,57.68136,0
40908010,76,1.7018,39.044,1
40908011,49,1.778,39.044,0
40913010,77,1.651,31.6,1
40913020,78,1.8542,31.6,0
40918020,73,1.7272,31.2,0
40918030,68,1.6256,31.2,1
40919020,82,1.53035,6.54,1
40929020,72,1.7526,59.792,0
40929030,64,1.6129,59.792,1
40930010,74,1.524,25.18662795,1
40967010,74,1.7399,8.685,0
40983010,80,1.8034,25.23684,0
40990020,80,1.651,0,1
41018020,75,1.6002,24.482,1
41027020,77,1.6764,22.8006,1
41028010,81,1.8542,26.276,0
41028040,84,1.6764,26.276,1
41037010,73,1.7526,88.82,0
41037040,84,1.5748,88.82,1
41046010,78,1.778,37.397,0
41046020,77,1.6256,37.397,1
41047010,78,1.7653,67.01367267,0
41047011,75,1.7272,67.01367267,1
41059010,82,1.7272,20.7,0
41059020,79,1.6129,20.7,1
41067010,75,1.778,18.84,0
41067040,72,1.6764,18.84,1
41076010,79,1.651,15.54,1
41077020,76,1.7272,15.6,1
41098010,79,1.5748,58.024,1
41119010,80,1.6764,55.2,0
41119020,80,1.5748,55.2,1
41122020,83,1.6002,28.296,1
41129020,77,1.524,29.856,1
41141010,78,1.8542,154.8,0
41141020,75,1.5875,154.8,1
41157010,72,1.6764,42.4043358,1
41157011,63,1.7018,42.4043358,0
41166010,73,1.6256,7,1
41170010,74,1.8542,33.773,0
41179040,68,1.6256,53,1
41188020,80,1.6256,117.12,1
41188030,89,1.7272,117.12,0
41189030,67,1.651,9.053,1
41220020,80,1.5748,74.149,1
41220030,84,1.7272,74.149,0
41232010,75,1.8288,13.68,0
41232040,71,1.6002,13.68,1
41238010,74,1.6764,27.132,0
41238040,64,1.5748,27.132,1
41240010,82,1.6764,29.25664967,1
41250010,80,1.5748,9.924,1
41269010,78,1.6002,1,1
41283010,78,1.6256,20.76,1
41306010,82,1.7018,92.30482329,0
41306040,83,1.5748,92.30482329,1
41307030,86,1.6764,16.812,0
41309010,77,1.8161,31.148,0
41309020,72,1.6129,31.148,1
41313010,74,1.8034,70.47749897,0
41313040,70,1.5875,70.47749897,1
41325010,73,1.8034,27.768,0
41325040,70,1.4732,27.768,1
41335020,74,1.5621,50.012,1
41342010,73,1.8288,98.36,0
41342020,73,1.6891,98.36,1
41350020,81,1.6002,3.842,1
41364020,81,1.7526,20.244,0
41364030,71,1.651,20.244,1
41367010,80,1.7272,46.485,0
41367020,82,1.524,46.485,1
41380010,83,1.7526,100.38,0
41380020,82,1.5748,100.38,1
41382020,74,1.651,29.89117794,1
41403020,81,1.8796,18,0
41417011,52,1.7018,8.805,1
41423010,81,1.6764,17.4,0
41423040,60,1.51765,18.168,1
41423041,64,1.778,11.052,0
41436010,79,1.6002,10.704,0
41474020,76,1.5621,48.186,1
41532010,82,1.7526,7.2,0
41532040,67,1.651,12.516,1
41544010,73,1.778,20.616,0
41544040,63,1.6764,20.616,1
41547010,78,1.6256,38.4,1
41590040,63,1.7272,42,0
41590042,47,1.778,42,0
41623010,77,1.6256,42,1
41670010,77,1.6256,45.865,1
41670020,81,1.905,45.865,0
41671020,76,1.7272,30,1
41671030,69,1.7018,30,0
41687010,83,1.6764,38.4,0
41687020,78,1.6002,38.4,1
41705010,78,1.6256,44.652,1
41706010,72,1.6764,29.817,0
41706040,67,1.5748,29.817,1
41711020,79,1.7526,56.052,0
41711030,87,1.5748,56.052,1
41723010,74,1.778,81.6,0
41777010,83,1.6764,10.392,0
41780010,74,1.6002,16.052,1
41791020,77,1.4732,13.2,1
41797020,78,1.6764,34.868,0
41797021,48,1.6002,9.3,1
41798010,80,1.5494,14.79241039,1
41800010,79,1.6002,15.288,1
41838010,78,1.8034,102.976,0
41838020,74,1.6256,102.976,1
41844040,72,1.6383,29.604,1
41849010,82,1.7653,26.196,0
41849020,79,1.6764,26.196,1
41855030,71,1.524,19.02,1
41868020,75,1.7272,13.34632528,0
41879010,75,1.8034,12.54,0
41879040,70,1.7526,12.54,1
41880010,80,1.7145,15.7,1
41906010,82,1.5748,14.70629636,1
41926020,74,1.6256,42.78496,1
41941010,73,1.5748,53.48,1
41941020,76,1.8796,53.48,0
41942010,78,1.6764,28.2,0
41942040,69,1.5748,28.2,1
41953010,81,1.7272,8.762890469,0
41953040,63,1.7526,8.762890469,1
41977010,83,1.5748,11.422,1
41979010,80,1.6002,20.89853567,0
41979020,75,1.6002,20.89853567,1
41994010,73,1.4986,17.448,1
42001010,77,1.6764,6.78,1
42005010,81,1.6764,222.1535131,0
42005040,70,1.5748,222.1535131,1
42050020,82,1.79705,126.78892,0
42062010,80,1.6256,16.54547238,0
42062020,80,1.524,16.54547238,1
42071010,77,1.524,9.204,1
42123010,77,1.8542,9.544,0
42125010,77,1.6256,9.3,1
42137040,69,1.6256,27.27,1
42145010,82,1.3716,11.2,1
42151010,77,1.7018,9.18,0
42155010,74,1.524,14.94,1
42155040,69,1.7526,14.94,0
42157030,69,1.651,17.004,1
42164010,76,1.6002,32.364,0
42164040,67,1.7018,32.364,1
42165010,82,1.524,9.72,1
42187040,71,1.5494,31.7,1
42240010,80,1.524,10.08,1
42248010,79,1.5494,9.36,1
42259010,76,1.7526,60.593,0
42259020,76,1.524,60.593,1
42263010,83,1.651,7.2,1
42281010,78,1.7272,32.264,0
42286020,82,1.7272,14.4,1
42290010,78,1.8288,12.072,0
42290020,72,1.651,12.072,1
42291010,74,1.6764,6,0
42294020,83,1.524,12.784,1
42311020,82,1.5494,9.6,1
42327020,79,1.6764,19.548,1
42336010,73,1.524,74.82538494,1
42336020,83,1.7907,74.82538494,0
42355010,78,1.6764,33.708,0
42355020,77,1.4224,33.708,1
42407010,76,1.651,38.58,1
42407020,78,1.7272,38.58,0
42496010,80,1.8542,203.6433821,0
42496020,78,1.651,203.6433821,1
42503010,74,1.651,114.644,1
42529020,74,1.8034,176.52,0
42529030,71,1.5748,176.52,1
42546010,83,1.5748,13.442,1
42549010,73,1.524,20.424,1
42556010,81,1.6002,25.4,1
42565010,75,1.8288,14.64,0
42565040,71,1.5748,25.99306525,1
42568010,78,1.7018,13.556,1
42583040,87,1.8034,33.1,0
42603010,81,1.6256,25.044,1
42645010,81,1.7272,55.9,0
42645020,77,1.5748,55.9,1
42656010,74,1.7653,57.128,0
42667020,74,1.7526,30.84012,0
42667030,71,1.7272,30.84012,1
42704040,64,1.7272,13.032,1
42753010,78,1.6256,177.296,1
42753020,80,1.8796,177.296,0
42758011,70,1.6764,34.166,1
42764020,77,1.7145,21.46807029,1
42776010,74,1.7526,44.31557972,0
42776020,73,1.4986,44.31557972,1
42814010,73,1.8034,33.48,0
42814020,72,1.6256,33.48,1
42828010,80,1.8288,22.992,0
42833010,74,1.8288,40.92,0
42833040,71,1.6256,40.92,1
42844010,74,1.8796,49.076,0
42844020,73,1.5367,49.076,1
42846010,79,1.6256,21.288,1
42846011,85,1.8542,28.66,0
42884010,72,1.4732,62.076,1
42887030,71,1.651,38.192,1
42938010,78,1.7272,38.87,0
42938011,66,1.524,38.87,1
42943010,73,1.6256,123.7,1
42943020,76,1.7018,123.7,0
42946010,79,1.8034,31.75882832,0
42946020,77,1.5494,31.75882832,1
42955010,74,1.7018,29.88,1
42973010,74,1.6002,6.612,1
43027010,72,1.6256,14.904,1
43047020,81,1.8034,90.372,0
43052010,73,1.651,37.33390272,1
43075030,83,1.6891,24.108,1
43113020,77,1.6002,19.712,1
43117010,81,1.6256,63.32882762,1
43122010,82,1.524,1.828203682,1
43151010,75,1.8034,50.18,0
43151011,66,1.6764,50.18,1
43151040,65,1.6129,27.566,1
43151041,61,1.7526,55.15373512,0
43179010,73,1.524,44.52,1
43225010,79,1.6764,13.68,1
43231010,76,1.5748,6.006,1
43231020,76,1.7272,6.006,0
43257010,78,1.4986,20.64552,1
43284020,73,1.5748,12.68,1
43292010,81,1.651,40.306,1
43292040,85,1.7272,40.306,0
43295010,74,1.7526,44.256,0
43295011,53,1.6002,10.032,1
43295012,67,1.7018,44.256,1
43298041,85,1.5494,19.2,1
43318010,82,1.5748,21.61044,1
43342010,74,1.5748,17.065,1
43345010,73,1.7526,25.28972366,0
43345020,73,1.6256,25.28972366,1
43347010,74,1.6256,10.74,1
43350010,79,1.524,10.392,1
43354010,75,1.7272,15.144,0
43354040,72,1.5748,15.144,1
43372010,75,1.7526,34.98,0
43372020,73,1.6764,34.98,1
43381010,78,1.8288,101.4509863,0
43381011,77,1.58115,101.4509863,1
43381040,57,1.4732,23.77,1
43387010,83,1.8034,57.603,0
43407031,90,1.651,219.6391415,1
43430010,77,1.524,9.6,1
43437010,76,1.778,24.12,0
43437011,73,1.5494,24.12,1
43439011,70,1.4986,11.136,1
43459010,73,1.5748,24.50120521,1
43468010,82,1.6256,12.048,1
43471010,75,1.5748,7.896,1
43493020,77,1.651,24,1
43494010,78,1.6002,8.892,1
43497010,74,1.6002,9.6,1
43512010,73,1.6256,15.36,0
43512020,74,1.6256,15.36,1
43513010,76,1.7526,20.4,0
43513040,55,1.4986,20.4,1
43520020,78,1.5494,15.78,1
43520030,83,1.5748,15.78,0
43525010,76,1.651,22.8,0
43525020,75,1.5494,22.8,1
43532020,78,1.524,7.62,1
43560010,79,1.3462,8.123,1
43564020,72,1.7526,26.262,0
43564030,68,1.6002,26.262,1
43586010,75,1.5494,17.244,1
43586020,81,1.8034,17.244,0
43601010,79,1.6256,11.4,0
43601020,77,1.5494,11.4,1
43606020,73,1.6764,13.224,0
43606030,67,1.5748,13.224,1
43627010,74,1.651,9.12,1
43628010,81,1.6256,11.96,0
43628020,78,1.6256,11.96,1
43652010,78,1.8796,121.4,0
43652020,76,1.6764,121.4,1
43718010,81,1.8034,14.46,0
43762010,81,1.524,14.58,1
43763010,80,1.8034,39.90634209,0
43763020,81,1.6002,39.90634209,1
43767020,79,1.6002,36.34872,1
43767030,87,1.8034,36.34872,0
43769010,77,1.778,68.224,0
43769020,76,1.6256,68.224,1
43771010,73,1.7018,107.801,0
43771040,71,1.6129,107.801,1
43779010,78,1.9304,567.5791637,0
43779020,73,1.6256,567.5791637,1
43785010,76,1.6764,42.14718093,0
43785020,72,1.6002,42.14718093,1
43787010,79,1.7653,88.388,0
43787020,75,1.6002,88.388,1
43806010,76,1.6256,545.1778262,1
43809020,82,1.6002,18.66117008,1
43811020,78,1.6637,42.528,1
43837010,78,1.7526,82.028,0
43837011,78,1.7018,24.09293909,1
43890010,77,1.6764,15.83548303,1
43893020,73,1.7907,118.3985102,0
43893030,69,1.6764,118.3985102,1
43906010,76,1.6764,34.244,1
43906020,76,1.8542,34.244,0
43912010,82,1.7272,119.2265283,0
43912020,78,1.6256,119.2265283,1
43926010,73,1.7526,21.536,0
43926040,68,1.7018,21.536,1
43943010,74,1.6256,19.272,1
43956010,82,1.5748,16.836,1
43958020,75,1.5494,27.612,1
43977010,78,1.6256,11.209,0
43984010,77,1.6256,16.656,1
44003030,70,1.8542,13.2,0
44027020,77,1.524,26,1
44041010,77,1.7272,68.4,1
44046020,80,1.5494,27.3,1
44046030,91,1.7018,27.3,0
44051020,80,1.6129,39.344,1
44067020,73,1.6764,17.604,1
44067030,85,1.7272,17.604,0
44075010,78,1.8669,18.807,0
44075020,79,1.6764,18.807,1
44080010,73,1.8034,29.4,0
44095010,81,1.7272,41.67165808,0
44095020,76,1.6764,41.67165808,1
44104010,78,1.7526,42.16915947,0
44104020,74,1.651,42.16915947,1
44109020,73,1.4986,38.912,1
44109022,77,1.8034,38.912,0
44135010,80,1.7526,66.144,0
44135040,87,1.5748,66.144,1
44141030,67,1.7526,12,0
44144011,68,1.6891,10.896,1
44145020,83,1.778,19.44,0
44149040,64,1.4986,30.48,1
44153040,89,1.5748,11.16,1
44169020,81,1.7272,7.908,1
44169030,84,1.8542,54.472,0
44169031,70,1.5748,12.636,1
44192010,72,1.905,62.48,0
44192011,59,1.6256,62.48,1
44202020,77,1.5748,20.88,1
44211040,65,1.5494,38.775,1
44224040,70,1.7018,15.132,1
44266020,83,1.5494,9.132,1
44271020,73,1.4986,31.214,1
44271031,63,1.6764,97.0012,1
44300010,73,1.8288,29.3987668,0
44300020,74,1.5748,29.3987668,1
44307010,79,1.8542,53.3,0
44307040,65,1.8034,53.3,1
44319010,77,1.7526,16.62,0
44336020,75,1.8542,20.102,0
44336030,71,1.7018,20.102,1
44363010,74,1.9177,33.466,0
44363020,74,1.6002,33.466,1
44369020,76,1.6002,11.58,1
44385020,75,1.6256,28.012,1
44390020,74,1.6256,172.6812,1
44391010,73,1.6764,12.984,1
44406010,74,1.778,120.1191085,0
44406040,69,1.651,120.1191085,1
44418010,82,1.8288,22.8,0
44420030,72,1.651,127,1
44460040,65,1.6637,140,1
44460041,57,1.8034,140,0
44469010,72,1.7526,55.32688421,0
44469040,70,1.5494,55.32688421,1
44503010,77,1.5748,44.09479221,1
44503020,79,1.7018,44.09479221,0
44517020,78,1.5494,21.52,1
44535010,81,1.6764,17.01356,0
44535020,77,1.61925,17.01356,1
44580010,73,1.7526,92.288,1
44580011,59,1.8034,92.288,0
44595010,73,1.7272,82.68859807,0
44595020,73,1.6764,82.68859807,1
44598010,73,1.7018,102.248,0
44598040,67,1.7018,102.248,1
44602010,82,1.7272,149.3111395,0
44602011,74,1.651,149.3111395,1
44602020,79,1.6002,10.392,1
44604010,83,1.8796,57.696,0
44604011,88,1.651,57.696,1
44647011,78,1.524,34.764,1
44651011,50,1.5748,17.496,1
44666010,79,1.7526,10.164,1
44677040,63,1.5113,14.754,1
44679010,78,1.651,11.532,1
44681040,83,1.7018,41.388,0
44681041,75,1.6764,41.388,1
44695020,82,1.5748,15.76,1
44710020,74,1.651,66.4,1
44717010,74,1.7526,35.72,1
44737030,88,1.6002,12,1
44748020,73,1.778,46.084,0
44748030,60,1.61925,46.084,1
44751010,79,1.651,10.2,1
44754010,76,1.6256,28.02,1
44766020,78,1.778,12.96,0
44813010,73,1.524,18.24,1
44813040,71,1.7272,18.24,0
44815010,75,1.6256,49.76,1
44815020,81,1.8288,49.76,0
44817010,75,1.61925,41.58999678,1
44817020,76,1.8034,41.58999678,0
44836010,82,1.6002,22.116,1
44843010,74,1.6764,518.5492918,0
44843020,73,1.4986,518.5492918,1
44855010,74,1.6256,39.6,1
44878020,82,1.6764,27.312,0
44883020,73,1.8542,49.86,0
44883021,70,1.6256,49.86,1
44902010,73,1.7272,37.824,1
44910010,80,1.7399,70.08133962,0
44910020,75,1.5748,70.08133962,1
44919010,83,1.7145,32.748,0
44919020,80,1.5748,32.748,1
44959010,81,1.8288,9.228,0
44977010,75,1.524,14.652,1
44977040,89,1.651,18.024,0
44989010,81,1.6764,27.35169439,1
44992010,74,1.6256,.432,1
44994020,79,1.5748,24.6,0
44994030,70,1.6129,24.6,1
45027010,79,1.7272,42.864,0
45027040,71,1.7272,42.864,1
45029020,81,1.5494,17.20836,1
45053010,82,1.778,10.2,0
45053020,83,1.5748,10.2,1
45060010,82,1.4986,31.964,1
45081010,77,1.5748,29.8604,1
45081011,72,1.6764,29.8604,0
45100010,78,1.6383,16.272,1
45100020,83,1.7018,16.272,0
45106020,77,1.6637,24.04,1
45107040,61,1.651,89.80060982,1
45109010,72,1.778,74.10012,0
45109040,71,1.6256,74.10012,1
45133010,80,1.6256,49.74,1
45133020,74,1.8034,49.74,0
45147010,79,1.6764,54.03,0
45156021,61,1.7018,5.472,1
45168020,78,1.8288,22.04,0
45172020,82,1.5494,10.8,1
45175010,77,1.5748,12.108,1
45181010,82,1.6764,123.991,1
45182010,77,1.6002,39.6,1
45196010,78,1.5748,18,1
45209020,78,1.5748,19.656,0
45213020,79,1.7272,68.12,0
45213030,67,1.651,68.12,1
45217010,77,1.5494,32.316,1
45225010,79,1.8034,77.144,0
45225020,78,1.6764,77.144,1
45231010,78,1.8288,59.52,0
45231020,76,1.7018,59.52,1
45235010,75,1.7018,31.032,1
45236030,70,1.7018,65.972,1
45265010,78,1.6002,22.5,1
45266010,79,1.8034,14.0925509,0
45276020,76,1.7272,21.344,0
45277010,82,1.6002,16.2,1
45302010,81,1.778,12.27044806,0
45329010,80,1.651,19.796,1
45333010,79,1.7272,36.84,0
45333020,72,1.5367,36.84,1
45337010,76,1.6764,15.12,1
45356020,80,1.5748,25.536,1
45374010,78,1.6002,43.51755448,1
45397010,72,1.9177,20.4,0
45397040,66,1.6764,.747,1
45397041,70,1.8288,21.584,0
45399010,78,1.905,234,0
45399020,74,1.651,234,1
45400010,80,1.524,18.96,1
45400040,86,1.8288,18.96,0
45406010,79,1.778,130.14,0
45413020,83,1.6002,72.6,1
45433010,74,1.8288,40.68,0
45433011,57,1.5494,40.68,1
45434030,72,1.6129,8.652,1
45438010,78,1.6256,60.676,1
45439020,74,1.7526,144.2,0
45439030,68,1.5748,144.2,1
45442010,78,1.651,16.008,1
45443011,83,1.7018,49.812,1
45443020,74,1.6637,34.56,1
45445010,73,1.651,94.67,1
45445020,77,1.7272,94.67,0
45498010,79,1.6256,16.764,1
45500010,72,1.7018,103.5,0
45500040,71,1.6002,103.5,1
45505020,80,1.7272,19.2,0
45509010,76,1.524,88.824,1
45509020,78,1.8542,88.824,0
45555010,73,1.7272,28.766,1
45555020,77,1.778,28.766,0
45565010,74,1.6256,65.1,0
45565040,67,1.651,65.1,1
45570040,66,1.524,19.2,1
45585010,76,1.524,13.428,1
45606010,79,1.5748,94.7,1
45606020,77,1.8161,94.7,0
45612010,79,1.5494,29.611,1
45612020,81,1.7145,29.611,0
45613010,77,1.6256,64.6,1
45613040,71,1.7018,64.6,0
45630010,80,1.5494,20.452,1
45630020,78,1.7272,79.5,0
45630021,77,1.7018,15.864,1
45630022,75,1.6002,79.5,1
45687010,81,1.6764,51.916,1
45695010,81,1.5748,27.35,1
45699010,77,1.8288,203.376,0
45699020,76,1.5748,203.376,1
45700010,74,1.8288,100.2,0
45709010,80,1.6129,24.252,1
45739040,70,1.7399,25.2,1
45742010,76,1.524,59.2,1
45746010,76,1.7907,46.98,0
45746040,68,1.7399,46.98,1
45749010,75,1.651,46.416,1
45749020,81,1.8288,46.416,0
45750010,73,1.8288,90.01014285,0
45750040,68,1.5748,90.01014285,1
45781040,70,1.651,39.708,1
45786010,75,1.778,55.6,0
45786020,75,1.6637,55.6,1
45848010,81,1.6256,26.376,1
45867010,78,1.6002,78.6,1
45867020,79,1.6256,78.6,0
45870010,79,1.7018,72.472,0
45870020,75,1.6764,72.472,1
45885020,76,1.6256,34.504,1
45912010,76,1.8034,40.6,0
45922010,78,1.7272,138.24,0
45922040,69,1.6256,138.24,1
45923010,82,1.8034,62.888,0
45923020,77,1.59385,62.888,1
45931010,72,1.7526,497.4,0
45931040,58,1.7018,497.4,1
45944010,79,1.8034,90.67648,0
45944020,75,1.7145,90.67648,1
45949010,73,1.8288,45.972,0
45949020,73,1.524,45.972,1
45971020,77,1.778,16.656,0
45971021,67,1.6256,16.656,1
45971030,62,1.7018,21.26,1
45982010,81,1.5748,80.2,1
45982040,89,1.7018,80.2,0
45984010,80,1.7018,118.572,0
45984020,79,1.6256,118.572,1
45992010,82,1.7526,109.932,0
45992040,69,1.6256,109.932,1
45997010,78,1.6129,42.448,1
45998010,74,1.7272,61.02,0
45998040,71,1.5748,61.02,1
46012010,80,1.7018,117.402,0
46012011,77,1.5875,117.402,1
46074010,73,1.778,62.82,0
46074020,73,1.6129,62.82,1
46109020,81,1.8034,23.9,0
46119030,72,1.7018,89.79184,0
46119040,63,1.7018,89.79184,1
46135010,82,1.6002,48.298,1
46138010,80,1.7399,74.28,0
46138020,77,1.51765,74.28,1
46163010,83,1.8288,14.376,0
46165010,83,1.6002,16.592,1
46187010,81,1.8034,35.412,0
46188010,78,1.5748,59.36,1
46188011,74,1.8288,16.8,0
46219020,73,1.8288,79.412,0
46219030,64,1.7018,79.412,1
46226010,73,1.7526,366.54,0
46226040,71,1.651,366.54,1
46252020,75,1.8542,120.252,0
46252030,66,1.6256,120.252,1
46283010,74,1.5494,14.136,1
46283040,70,1.7272,14.136,0
46319011,76,1.6383,21.838,1
46321010,77,1.6764,13.44,1
46374010,75,1.524,7.404,1
46384020,75,1.524,13.92,1
46391040,70,1.524,19.8,1
46394010,73,1.6256,48.88,1
46394011,51,1.8034,241.2,1
46440010,75,1.5748,65.508,1
46441010,77,1.7272,46.6,0
46443010,76,1.651,60.68224,1
46443020,79,1.7272,60.68224,0
46485020,82,1.5748,16.836,1
46485030,92,1.778,16.836,0
46558010,81,1.778,89.892,0
46558020,76,1.5875,89.892,1
46559010,77,1.6002,19.548,1
46559020,80,1.6891,19.548,0
46569010,73,1.651,32.904,1
46569040,67,1.8288,32.904,0
46583010,78,1.778,174.41,0
46583011,71,1.5748,174.41,1
46602010,74,1.6256,28.8,1
46614010,73,1.6256,73.684,1
46614020,75,1.778,70.19123308,0
46627040,72,1.651,21.108,1
46633040,66,1.5748,10,1
46641020,78,1.7272,67.276,0
46641030,78,1.651,67.276,1
46686020,73,1.6764,36.659,1
46697010,74,1.6002,25.56,1
46697011,85,1.7018,30.852,0
46750010,72,1.6002,12.28,1
46754010,81,1.6256,6.364,1
46760010,74,1.6002,33.504,0
46760020,74,1.5494,33.504,1
46769040,89,1.651,9.36,0
46777010,75,1.7526,91.604,0
46777040,64,1.6764,91.604,1
46787010,74,1.6764,24.012,0
46787011,68,1.5748,24.012,1
46793010,80,1.5494,30.07673351,1
46793040,84,1.7018,30.07673351,0
46796010,78,1.7272,71.04,0
46796020,76,1.5748,71.04,1
46803020,82,1.6256,37.404,1
46806010,79,1.6002,59.94929131,1
46811020,78,1.6764,24,1
46814010,72,1.7272,152.326,0
46814040,70,1.7272,152.326,1
46821010,72,1.7653,17.972,1
