bd_Start_time,prob,bd_FC_Before_Start,station_number,daily_sum,station_name
2015-07-18,0,-33,17126,0,MARREE AERO
2015-07-19,0,-9,17126,0,MARREE AERO
2015-07-20,0,15,17126,0,MARREE AERO
2015-07-21,3,39,17126,0,MARREE AERO
2015-07-22,0,63,17126,0,MARREE AERO
2015-07-23,2,87,17126,0,MARREE AERO
2015-07-24,20,111,17126,0,MARREE AERO
2015-07-25,0,135,17126,0,MARREE AERO
2015-07-26,0,159,17126,0,MARREE AERO
2015-07-18,0,-33,32040,0,TOWNSVILLE AERO
2015-07-19,0,-9,32040,0,TOWNSVILLE AERO
2015-07-20,30,15,32040,0,TOWNSVILLE AERO
2015-07-21,40,39,32040,0,TOWNSVILLE AERO
2015-07-22,58,63,32040,0,TOWNSVILLE AERO
2015-07-23,61,87,32040,0,TOWNSVILLE AERO
2015-07-24,30,111,32040,0,TOWNSVILLE AERO
2015-07-25,11,135,32040,0,TOWNSVILLE AERO
2015-07-26,2,159,32040,0,TOWNSVILLE AERO
2015-07-19,0,-33,14015,0,DARWIN AIRPORT
2015-07-20,0,-9,14015,0,DARWIN AIRPORT
2015-07-21,0,15,14015,0,DARWIN AIRPORT
2015-07-22,1,39,14015,0,DARWIN AIRPORT
2015-07-23,1,63,14015,0,DARWIN AIRPORT
2015-07-24,1,87,14015,0,DARWIN AIRPORT
2015-07-25,1,111,14015,0,DARWIN AIRPORT
2015-07-26,1,135,14015,0,DARWIN AIRPORT
2015-07-27,0,159,14015,0,DARWIN AIRPORT
2015-07-19,0,-33,17126,0,MARREE AERO
2015-07-20,0,-9,17126,0,MARREE AERO
2015-07-21,0,15,17126,0,MARREE AERO
2015-07-22,1,39,17126,0,MARREE AERO
2015-07-23,0,63,17126,0,MARREE AERO
2015-07-24,2,87,17126,0,MARREE AERO
2015-07-25,0,111,17126,0,MARREE AERO
2015-07-26,0,135,17126,0,MARREE AERO
2015-07-27,0,159,17126,0,MARREE AERO
2015-07-20,0,-33,14015,0,DARWIN AIRPORT
2015-07-21,0,-9,14015,0,DARWIN AIRPORT
2015-07-22,1,15,14015,0,DARWIN AIRPORT
2015-07-23,0,39,14015,0,DARWIN AIRPORT
2015-07-24,0,63,14015,0,DARWIN AIRPORT
2015-07-25,0,87,14015,0,DARWIN AIRPORT
2015-07-26,0,111,14015,0,DARWIN AIRPORT
2015-07-27,0,135,14015,0,DARWIN AIRPORT
2015-07-28,0,159,14015,0,DARWIN AIRPORT
2015-07-20,0,-33,17126,0,MARREE AERO
2015-07-21,0,-9,17126,0,MARREE AERO
2015-07-22,0,15,17126,0,MARREE AERO
2015-07-23,25,39,17126,0,MARREE AERO
2015-07-24,5,63,17126,0,MARREE AERO
2015-07-25,1,87,17126,0,MARREE AERO
2015-07-26,1,111,17126,0,MARREE AERO
2015-07-27,1,135,17126,0,MARREE AERO
2015-07-28,1,159,17126,0,MARREE AERO
2015-07-20,9,-33,32040,0,TOWNSVILLE AERO
2015-07-21,40,-9,32040,0,TOWNSVILLE AERO
2015-07-22,45,15,32040,0,TOWNSVILLE AERO
2015-07-23,33,39,32040,0,TOWNSVILLE AERO
2015-07-24,21,63,32040,0,TOWNSVILLE AERO
2015-07-25,19,87,32040,0,TOWNSVILLE AERO
2015-07-26,15,111,32040,0,TOWNSVILLE AERO
2015-07-27,27,135,32040,0,TOWNSVILLE AERO
2015-07-28,12,159,32040,0,TOWNSVILLE AERO
2015-07-21,0,-33,14015,0,DARWIN AIRPORT
2015-07-22,2,-9,14015,0,DARWIN AIRPORT
2015-07-23,1,15,14015,0,DARWIN AIRPORT
2015-07-24,0,39,14015,0,DARWIN AIRPORT
2015-07-25,0,63,14015,0,DARWIN AIRPORT
2015-07-26,0,87,14015,0,DARWIN AIRPORT
2015-07-27,0,111,14015,0,DARWIN AIRPORT
2015-07-28,0,135,14015,0,DARWIN AIRPORT
2015-07-29,0,159,14015,0,DARWIN AIRPORT
2015-07-21,0,-33,17126,0,MARREE AERO
2015-07-22,1,-9,17126,0,MARREE AERO
2015-07-23,39,15,17126,0,MARREE AERO
2015-07-24,12,39,17126,0,MARREE AERO
2015-07-25,0,63,17126,0,MARREE AERO
2015-07-26,0,87,17126,0,MARREE AERO
2015-07-27,2,111,17126,0,MARREE AERO
2015-07-28,1,135,17126,0,MARREE AERO
2015-07-29,1,159,17126,0,MARREE AERO
2015-07-21,40,-33,32040,0,TOWNSVILLE AERO
2015-07-22,45,-9,32040,0,TOWNSVILLE AERO
2015-07-23,33,15,32040,0,TOWNSVILLE AERO
2015-07-24,22,39,32040,0,TOWNSVILLE AERO
2015-07-25,27,63,32040,0,TOWNSVILLE AERO
2015-07-26,16,87,32040,0,TOWNSVILLE AERO
2015-07-27,25,111,32040,0,TOWNSVILLE AERO
2015-07-28,18,135,32040,0,TOWNSVILLE AERO
2015-07-29,15,159,32040,0,TOWNSVILLE AERO
2015-07-22,2,-33,14015,0,DARWIN AIRPORT
2015-07-23,1,-9,14015,0,DARWIN AIRPORT
2015-07-24,1,15,14015,0,DARWIN AIRPORT
2015-07-25,0,39,14015,0,DARWIN AIRPORT
2015-07-26,0,63,14015,0,DARWIN AIRPORT
2015-07-27,0,87,14015,0,DARWIN AIRPORT
2015-07-28,0,111,14015,0,DARWIN AIRPORT
2015-07-29,0,135,14015,0,DARWIN AIRPORT
2015-07-30,0,159,14015,0,DARWIN AIRPORT
2015-07-22,1,-33,17126,0,MARREE AERO
2015-07-23,3,-9,17126,0,MARREE AERO
2015-07-24,3,15,17126,0,MARREE AERO
2015-07-25,0,39,17126,0,MARREE AERO
2015-07-26,1,63,17126,0,MARREE AERO
2015-07-27,0,87,17126,0,MARREE AERO
2015-07-28,0,111,17126,0,MARREE AERO
2015-07-29,0,135,17126,0,MARREE AERO
2015-07-30,0,159,17126,0,MARREE AERO
2015-07-22,45,-33,32040,0,TOWNSVILLE AERO
2015-07-23,24,-9,32040,0,TOWNSVILLE AERO
2015-07-24,16,15,32040,0,TOWNSVILLE AERO
2015-07-25,21,39,32040,0,TOWNSVILLE AERO
2015-07-26,17,63,32040,0,TOWNSVILLE AERO
2015-07-27,27,87,32040,0,TOWNSVILLE AERO
2015-07-28,19,111,32040,0,TOWNSVILLE AERO
2015-07-29,15,135,32040,0,TOWNSVILLE AERO
2015-07-30,11,159,32040,0,TOWNSVILLE AERO
2015-07-23,1,-33,14015,0,DARWIN AIRPORT
2015-07-24,1,-9,14015,0,DARWIN AIRPORT
2015-07-25,1,15,14015,0,DARWIN AIRPORT
2015-07-26,1,39,14015,0,DARWIN AIRPORT
2015-07-27,1,63,14015,0,DARWIN AIRPORT
2015-07-28,0,87,14015,0,DARWIN AIRPORT
2015-07-29,0,111,14015,0,DARWIN AIRPORT
2015-07-30,0,135,14015,0,DARWIN AIRPORT
2015-07-31,0,159,14015,0,DARWIN AIRPORT
2015-07-23,3,-33,17126,0,MARREE AERO
2015-07-24,0,-9,17126,0,MARREE AERO
2015-07-25,0,15,17126,0,MARREE AERO
2015-07-26,0,39,17126,0,MARREE AERO
2015-07-27,0,63,17126,0,MARREE AERO
2015-07-28,0,87,17126,0,MARREE AERO
2015-07-29,0,111,17126,0,MARREE AERO
2015-07-30,1,135,17126,0,MARREE AERO
2015-07-31,0,159,17126,0,MARREE AERO
2015-07-23,24,-33,32040,0,TOWNSVILLE AERO
2015-07-24,17,-9,32040,0,TOWNSVILLE AERO
2015-07-25,9,15,32040,0,TOWNSVILLE AERO
2015-07-26,14,39,32040,0,TOWNSVILLE AERO
2015-07-27,9,63,32040,0,TOWNSVILLE AERO
2015-07-28,17,87,32040,0,TOWNSVILLE AERO
2015-07-29,18,111,32040,0,TOWNSVILLE AERO
2015-07-30,16,135,32040,0,TOWNSVILLE AERO
2015-07-31,11,159,32040,0,TOWNSVILLE AERO
2015-07-24,1,-33,14015,0,DARWIN AIRPORT
2015-07-25,0,-9,14015,0,DARWIN AIRPORT
2015-07-26,0,15,14015,0,DARWIN AIRPORT
2015-07-27,0,39,14015,0,DARWIN AIRPORT
2015-07-28,0,63,14015,0,DARWIN AIRPORT
2015-07-29,0,87,14015,0,DARWIN AIRPORT
2015-07-30,0,111,14015,0,DARWIN AIRPORT
2015-07-31,0,135,14015,0,DARWIN AIRPORT
2015-08-01,0,159,14015,0,DARWIN AIRPORT
2015-07-24,0,-33,17126,0,MARREE AERO
2015-07-25,0,-9,17126,0,MARREE AERO
2015-07-26,0,15,17126,0,MARREE AERO
2015-07-27,0,39,17126,0,MARREE AERO
2015-07-28,0,63,17126,0,MARREE AERO
2015-07-29,0,87,17126,0,MARREE AERO
2015-07-30,0,111,17126,0,MARREE AERO
2015-07-31,0,135,17126,0,MARREE AERO
2015-08-01,0,159,17126,0,MARREE AERO
2015-07-24,17,-33,32040,0,TOWNSVILLE AERO
2015-07-25,11,-9,32040,0,TOWNSVILLE AERO
2015-07-26,13,15,32040,0,TOWNSVILLE AERO
2015-07-27,9,39,32040,0,TOWNSVILLE AERO
2015-07-28,13,63,32040,0,TOWNSVILLE AERO
2015-07-29,21,87,32040,0,TOWNSVILLE AERO
2015-07-30,8,111,32040,0,TOWNSVILLE AERO
2015-07-31,5,135,32040,0,TOWNSVILLE AERO
2015-08-01,9,159,32040,0,TOWNSVILLE AERO
2015-07-25,0,-33,14015,0,DARWIN AIRPORT
2015-07-26,0,-9,14015,0,DARWIN AIRPORT
2015-07-27,0,15,14015,0,DARWIN AIRPORT
2015-07-28,0,39,14015,0,DARWIN AIRPORT
2015-07-29,0,63,14015,0,DARWIN AIRPORT
2015-07-30,0,87,14015,0,DARWIN AIRPORT
2015-07-31,0,111,14015,0,DARWIN AIRPORT
2015-08-01,0,135,14015,0,DARWIN AIRPORT
2015-08-02,3,159,14015,0,DARWIN AIRPORT
2015-07-25,0,-33,17126,0,MARREE AERO
2015-07-26,0,-9,17126,0,MARREE AERO
2015-07-27,0,15,17126,0,MARREE AERO
2015-07-28,0,39,17126,0,MARREE AERO
2015-07-29,0,63,17126,0,MARREE AERO
2015-07-30,0,87,17126,0,MARREE AERO
2015-07-31,0,111,17126,0,MARREE AERO
2015-08-01,0,135,17126,0,MARREE AERO
2015-08-02,0,159,17126,0,MARREE AERO
2015-07-25,11,-33,32040,0,TOWNSVILLE AERO
2015-07-26,1,-9,32040,0,TOWNSVILLE AERO
2015-07-27,6,15,32040,0,TOWNSVILLE AERO
2015-07-28,19,39,32040,0,TOWNSVILLE AERO
2015-07-29,23,63,32040,0,TOWNSVILLE AERO
2015-07-30,13,87,32040,0,TOWNSVILLE AERO
2015-07-31,11,111,32040,0,TOWNSVILLE AERO
2015-08-01,10,135,32040,0,TOWNSVILLE AERO
2015-08-02,6,159,32040,0,TOWNSVILLE AERO
2015-07-26,0,-33,14015,0,DARWIN AIRPORT
2015-07-27,0,-9,14015,0,DARWIN AIRPORT
2015-07-28,0,15,14015,0,DARWIN AIRPORT
2015-07-29,0,39,14015,0,DARWIN AIRPORT
2015-07-30,0,63,14015,0,DARWIN AIRPORT
2015-07-31,0,87,14015,0,DARWIN AIRPORT
2015-08-01,0,111,14015,0,DARWIN AIRPORT
2015-08-02,3,135,14015,0,DARWIN AIRPORT
2015-08-03,2,159,14015,0,DARWIN AIRPORT
2015-07-26,0,-33,17126,0,MARREE AERO
2015-07-27,0,-9,17126,0,MARREE AERO
2015-07-28,0,15,17126,0,MARREE AERO
2015-07-29,0,39,17126,0,MARREE AERO
2015-07-30,0,63,17126,0,MARREE AERO
2015-07-31,0,87,17126,0,MARREE AERO
2015-08-01,16,111,17126,0,MARREE AERO
2015-08-02,9,135,17126,0,MARREE AERO
2015-08-03,4,159,17126,0,MARREE AERO
2015-07-26,1,-33,32040,0,TOWNSVILLE AERO
2015-07-27,8,-9,32040,0,TOWNSVILLE AERO
2015-07-28,12,15,32040,0,TOWNSVILLE AERO
2015-07-29,7,39,32040,0,TOWNSVILLE AERO
2015-07-30,5,63,32040,0,TOWNSVILLE AERO
2015-07-31,10,87,32040,0,TOWNSVILLE AERO
2015-08-01,10,111,32040,0,TOWNSVILLE AERO
2015-08-02,8,135,32040,0,TOWNSVILLE AERO
2015-08-03,8,159,32040,0,TOWNSVILLE AERO
2015-07-27,0,-33,14015,0,DARWIN AIRPORT
2015-07-28,0,-9,14015,0,DARWIN AIRPORT
2015-07-29,0,15,14015,0,DARWIN AIRPORT
2015-07-30,0,39,14015,0,DARWIN AIRPORT
2015-07-31,1,63,14015,0,DARWIN AIRPORT
2015-08-01,1,87,14015,0,DARWIN AIRPORT
2015-08-02,1,111,14015,0,DARWIN AIRPORT
2015-08-03,0,135,14015,0,DARWIN AIRPORT
2015-08-04,1,159,14015,0,DARWIN AIRPORT
2015-07-27,0,-33,17126,0,MARREE AERO
2015-07-28,0,-9,17126,0,MARREE AERO
2015-07-29,0,15,17126,0,MARREE AERO
2015-07-30,7,39,17126,0,MARREE AERO
2015-07-31,0,63,17126,0,MARREE AERO
2015-08-01,9,87,17126,0,MARREE AERO
2015-08-02,5,111,17126,0,MARREE AERO
2015-08-03,1,135,17126,0,MARREE AERO
2015-08-04,1,159,17126,0,MARREE AERO
2015-07-27,8,-33,32040,0,TOWNSVILLE AERO
2015-07-28,8,-9,32040,0,TOWNSVILLE AERO
2015-07-29,4,15,32040,0,TOWNSVILLE AERO
2015-07-30,6,39,32040,0,TOWNSVILLE AERO
2015-07-31,12,63,32040,0,TOWNSVILLE AERO
2015-08-01,10,87,32040,0,TOWNSVILLE AERO
2015-08-02,10,111,32040,0,TOWNSVILLE AERO
2015-08-03,2,135,32040,0,TOWNSVILLE AERO
2015-08-04,3,159,32040,0,TOWNSVILLE AERO
2015-07-28,0,-33,14015,0,DARWIN AIRPORT
2015-07-29,0,-9,14015,0,DARWIN AIRPORT
2015-07-30,0,15,14015,0,DARWIN AIRPORT
2015-07-31,2,39,14015,0,DARWIN AIRPORT
2015-08-01,4,63,14015,0,DARWIN AIRPORT
2015-08-02,5,87,14015,0,DARWIN AIRPORT
2015-08-03,6,111,14015,0,DARWIN AIRPORT
2015-08-04,4,135,14015,0,DARWIN AIRPORT
2015-08-05,1,159,14015,0,DARWIN AIRPORT
2015-07-28,0,-33,17126,0,MARREE AERO
2015-07-29,0,-9,17126,0,MARREE AERO
2015-07-30,3,15,17126,0,MARREE AERO
2015-07-31,0,39,17126,0,MARREE AERO
2015-08-01,1,63,17126,0,MARREE AERO
2015-08-02,1,87,17126,0,MARREE AERO
2015-08-03,0,111,17126,0,MARREE AERO
2015-08-04,0,135,17126,0,MARREE AERO
2015-08-05,0,159,17126,0,MARREE AERO
2015-07-28,8,-33,32040,0,TOWNSVILLE AERO
2015-07-29,4,-9,32040,0,TOWNSVILLE AERO
2015-07-30,11,15,32040,0,TOWNSVILLE AERO
2015-07-31,7,39,32040,0,TOWNSVILLE AERO
2015-08-01,6,63,32040,0,TOWNSVILLE AERO
2015-08-02,8,87,32040,0,TOWNSVILLE AERO
2015-08-03,6,111,32040,0,TOWNSVILLE AERO
2015-08-04,2,135,32040,0,TOWNSVILLE AERO
2015-08-05,1,159,32040,0,TOWNSVILLE AERO
2015-07-29,0,-33,14015,0,DARWIN AIRPORT
2015-07-30,0,-9,14015,0,DARWIN AIRPORT
2015-07-31,2,15,14015,0,DARWIN AIRPORT
2015-08-01,0,39,14015,0,DARWIN AIRPORT
2015-08-02,0,63,14015,0,DARWIN AIRPORT
2015-08-03,6,87,14015,0,DARWIN AIRPORT
2015-08-04,4,111,14015,0,DARWIN AIRPORT
2015-08-05,1,135,14015,0,DARWIN AIRPORT
2015-08-06,0,159,14015,0,DARWIN AIRPORT
2015-07-29,0,-33,17126,0,MARREE AERO
2015-07-30,0,-9,17126,0,MARREE AERO
2015-07-31,0,15,17126,0,MARREE AERO
2015-08-01,0,39,17126,0,MARREE AERO
2015-08-02,1,63,17126,0,MARREE AERO
2015-08-03,0,87,17126,0,MARREE AERO
2015-08-04,1,111,17126,0,MARREE AERO
2015-08-05,1,135,17126,0,MARREE AERO
2015-08-06,1,159,17126,0,MARREE AERO
2015-07-29,4,-33,32040,0,TOWNSVILLE AERO
2015-07-30,11,-9,32040,0,TOWNSVILLE AERO
2015-07-31,4,15,32040,0,TOWNSVILLE AERO
2015-08-01,5,39,32040,0,TOWNSVILLE AERO
2015-08-02,7,63,32040,0,TOWNSVILLE AERO
2015-08-03,7,87,32040,0,TOWNSVILLE AERO
2015-08-04,1,111,32040,0,TOWNSVILLE AERO
2015-08-05,4,135,32040,0,TOWNSVILLE AERO
2015-08-06,0,159,32040,0,TOWNSVILLE AERO
2015-07-30,0,-33,14015,0,DARWIN AIRPORT
2015-07-31,0,-9,14015,0,DARWIN AIRPORT
2015-08-01,4,15,14015,0,DARWIN AIRPORT
2015-08-02,0,39,14015,0,DARWIN AIRPORT
2015-08-03,1,63,14015,0,DARWIN AIRPORT
2015-08-04,4,87,14015,0,DARWIN AIRPORT
2015-08-05,1,111,14015,0,DARWIN AIRPORT
2015-08-06,1,135,14015,0,DARWIN AIRPORT
2015-08-07,1,159,14015,0,DARWIN AIRPORT
2015-07-30,0,-33,17126,0,MARREE AERO
2015-07-31,0,-9,17126,0,MARREE AERO
2015-08-01,0,15,17126,0,MARREE AERO
2015-08-02,0,39,17126,0,MARREE AERO
2015-08-03,0,63,17126,0,MARREE AERO
2015-08-04,0,87,17126,0,MARREE AERO
2015-08-05,1,111,17126,0,MARREE AERO
2015-08-06,0,135,17126,0,MARREE AERO
2015-08-07,0,159,17126,0,MARREE AERO
2015-07-30,11,-33,32040,0,TOWNSVILLE AERO
2015-07-31,4,-9,32040,0,TOWNSVILLE AERO
2015-08-01,3,15,32040,0,TOWNSVILLE AERO
2015-08-02,8,39,32040,0,TOWNSVILLE AERO
2015-08-03,4,63,32040,0,TOWNSVILLE AERO
2015-08-04,2,87,32040,0,TOWNSVILLE AERO
2015-08-05,4,111,32040,0,TOWNSVILLE AERO
2015-08-06,0,135,32040,0,TOWNSVILLE AERO
2015-08-07,1,159,32040,0,TOWNSVILLE AERO
2015-07-31,0,-33,14015,0,DARWIN AIRPORT
2015-08-01,0,-9,14015,0,DARWIN AIRPORT
2015-08-02,0,15,14015,0,DARWIN AIRPORT
2015-08-03,1,39,14015,0,DARWIN AIRPORT
2015-08-04,4,63,14015,0,DARWIN AIRPORT
2015-08-05,1,87,14015,0,DARWIN AIRPORT
2015-08-06,1,111,14015,0,DARWIN AIRPORT
2015-08-07,1,135,14015,0,DARWIN AIRPORT
2015-08-08,0,159,14015,0,DARWIN AIRPORT
2015-07-31,0,-33,17126,0,MARREE AERO
2015-08-01,0,-9,17126,0,MARREE AERO
2015-08-02,0,15,17126,0,MARREE AERO
2015-08-03,0,39,17126,0,MARREE AERO
2015-08-04,0,63,17126,0,MARREE AERO
2015-08-05,0,87,17126,0,MARREE AERO
2015-08-06,0,111,17126,0,MARREE AERO
2015-08-07,0,135,17126,0,MARREE AERO
2015-08-08,0,159,17126,0,MARREE AERO
2015-07-31,4,-33,32040,0,TOWNSVILLE AERO
2015-08-01,3,-9,32040,0,TOWNSVILLE AERO
2015-08-02,16,15,32040,0,TOWNSVILLE AERO
2015-08-03,4,39,32040,0,TOWNSVILLE AERO
2015-08-04,2,63,32040,0,TOWNSVILLE AERO
2015-08-05,4,87,32040,0,TOWNSVILLE AERO
2015-08-06,1,111,32040,0,TOWNSVILLE AERO
2015-08-07,1,135,32040,0,TOWNSVILLE AERO
2015-08-08,4,159,32040,0,TOWNSVILLE AERO
2015-08-01,0,-33,14015,0,DARWIN AIRPORT
2015-08-02,1,-9,14015,0,DARWIN AIRPORT
2015-08-03,2,15,14015,0,DARWIN AIRPORT
2015-08-04,0,39,14015,0,DARWIN AIRPORT
2015-08-05,0,63,14015,0,DARWIN AIRPORT
2015-08-06,0,87,14015,0,DARWIN AIRPORT
2015-08-07,0,111,14015,0,DARWIN AIRPORT
2015-08-08,0,135,14015,0,DARWIN AIRPORT
2015-08-09,0,159,14015,0,DARWIN AIRPORT
2015-08-01,0,-33,17126,0,MARREE AERO
2015-08-02,0,-9,17126,0,MARREE AERO
2015-08-03,0,15,17126,0,MARREE AERO
2015-08-04,0,39,17126,0,MARREE AERO
2015-08-05,0,63,17126,0,MARREE AERO
2015-08-06,1,87,17126,0,MARREE AERO
2015-08-07,0,111,17126,0,MARREE AERO
2015-08-08,0,135,17126,0,MARREE AERO
2015-08-09,0,159,17126,0,MARREE AERO
2015-08-01,3,-33,32040,0,TOWNSVILLE AERO
2015-08-02,13,-9,32040,0,TOWNSVILLE AERO
2015-08-03,3,15,32040,0,TOWNSVILLE AERO
2015-08-04,6,39,32040,0,TOWNSVILLE AERO
2015-08-05,6,63,32040,0,TOWNSVILLE AERO
2015-08-06,1,87,32040,0,TOWNSVILLE AERO
2015-08-07,1,111,32040,0,TOWNSVILLE AERO
2015-08-08,5,135,32040,0,TOWNSVILLE AERO
2015-08-09,1,159,32040,0,TOWNSVILLE AERO
2015-08-02,1,-33,14015,0,DARWIN AIRPORT
2015-08-03,2,-9,14015,0,DARWIN AIRPORT
2015-08-04,0,15,14015,0,DARWIN AIRPORT
2015-08-05,0,39,14015,0,DARWIN AIRPORT
2015-08-06,1,63,14015,0,DARWIN AIRPORT
2015-08-07,2,87,14015,0,DARWIN AIRPORT
2015-08-08,2,111,14015,0,DARWIN AIRPORT
2015-08-09,2,135,14015,0,DARWIN AIRPORT
2015-08-10,2,159,14015,0,DARWIN AIRPORT
2015-08-02,0,-33,17126,0,MARREE AERO
2015-08-03,0,-9,17126,0,MARREE AERO
2015-08-04,0,15,17126,0,MARREE AERO
2015-08-05,3,39,17126,0,MARREE AERO
2015-08-06,1,63,17126,0,MARREE AERO
2015-08-07,1,87,17126,0,MARREE AERO
2015-08-08,0,111,17126,0,MARREE AERO
2015-08-09,0,135,17126,0,MARREE AERO
2015-08-10,1,159,17126,0,MARREE AERO
2015-08-02,13,-33,32040,0,TOWNSVILLE AERO
2015-08-03,0,-9,32040,0,TOWNSVILLE AERO
2015-08-04,3,15,32040,0,TOWNSVILLE AERO
2015-08-05,6,39,32040,0,TOWNSVILLE AERO
2015-08-06,0,63,32040,0,TOWNSVILLE AERO
2015-08-07,0,87,32040,0,TOWNSVILLE AERO
2015-08-08,6,111,32040,0,TOWNSVILLE AERO
2015-08-09,5,135,32040,0,TOWNSVILLE AERO
2015-08-10,2,159,32040,0,TOWNSVILLE AERO
2015-08-03,2,-33,14015,0,DARWIN AIRPORT
2015-08-04,1,-9,14015,0,DARWIN AIRPORT
2015-08-05,0,15,14015,0,DARWIN AIRPORT
2015-08-06,0,39,14015,0,DARWIN AIRPORT
2015-08-07,1,63,14015,0,DARWIN AIRPORT
2015-08-08,1,87,14015,0,DARWIN AIRPORT
2015-08-09,2,111,14015,0,DARWIN AIRPORT
2015-08-10,1,135,14015,0,DARWIN AIRPORT
2015-08-11,1,159,14015,0,DARWIN AIRPORT
2015-08-03,0,-33,17126,0,MARREE AERO
2015-08-04,0,-9,17126,0,MARREE AERO
2015-08-05,0,15,17126,0,MARREE AERO
2015-08-06,2,39,17126,0,MARREE AERO
2015-08-07,2,63,17126,0,MARREE AERO
2015-08-08,1,87,17126,0,MARREE AERO
2015-08-09,1,111,17126,0,MARREE AERO
2015-08-10,1,135,17126,0,MARREE AERO
2015-08-11,1,159,17126,0,MARREE AERO
2015-08-03,0,-33,32040,0,TOWNSVILLE AERO
2015-08-04,1,-9,32040,0,TOWNSVILLE AERO
2015-08-05,0,15,32040,0,TOWNSVILLE AERO
2015-08-06,0,39,32040,0,TOWNSVILLE AERO
2015-08-07,0,63,32040,0,TOWNSVILLE AERO
2015-08-08,1,87,32040,0,TOWNSVILLE AERO
2015-08-09,6,111,32040,0,TOWNSVILLE AERO
2015-08-10,8,135,32040,0,TOWNSVILLE AERO
2015-08-11,3,159,32040,0,TOWNSVILLE AERO
2015-08-04,1,-33,14015,0,DARWIN AIRPORT
2015-08-05,0,-9,14015,0,DARWIN AIRPORT
2015-08-06,0,15,14015,0,DARWIN AIRPORT
2015-08-07,1,39,14015,0,DARWIN AIRPORT
2015-08-08,1,63,14015,0,DARWIN AIRPORT
2015-08-09,2,87,14015,0,DARWIN AIRPORT
2015-08-10,1,111,14015,0,DARWIN AIRPORT
2015-08-11,1,135,14015,0,DARWIN AIRPORT
2015-08-12,1,159,14015,0,DARWIN AIRPORT
2015-08-04,0,-33,17126,0,MARREE AERO
2015-08-05,0,-9,17126,0,MARREE AERO
2015-08-06,0,15,17126,0,MARREE AERO
2015-08-07,1,39,17126,0,MARREE AERO
2015-08-08,1,63,17126,0,MARREE AERO
2015-08-09,1,87,17126,0,MARREE AERO
2015-08-10,0,111,17126,0,MARREE AERO
2015-08-11,0,135,17126,0,MARREE AERO
2015-08-12,0,159,17126,0,MARREE AERO
2015-08-04,1,-33,32040,0,TOWNSVILLE AERO
2015-08-05,0,-9,32040,0,TOWNSVILLE AERO
2015-08-06,0,15,32040,0,TOWNSVILLE AERO
2015-08-07,0,39,32040,0,TOWNSVILLE AERO
2015-08-08,1,63,32040,0,TOWNSVILLE AERO
2015-08-09,6,87,32040,0,TOWNSVILLE AERO
2015-08-10,8,111,32040,0,TOWNSVILLE AERO
2015-08-11,1,135,32040,0,TOWNSVILLE AERO
2015-08-12,0,159,32040,0,TOWNSVILLE AERO
2015-08-05,0,-33,14015,0,DARWIN AIRPORT
2015-08-06,0,-9,14015,0,DARWIN AIRPORT
2015-08-07,0,15,14015,0,DARWIN AIRPORT
2015-08-08,0,39,14015,0,DARWIN AIRPORT
2015-08-09,0,63,14015,0,DARWIN AIRPORT
2015-08-10,0,87,14015,0,DARWIN AIRPORT
2015-08-11,0,111,14015,0,DARWIN AIRPORT
2015-08-12,0,135,14015,0,DARWIN AIRPORT
2015-08-13,0,159,14015,0,DARWIN AIRPORT
2015-08-05,0,-33,17126,0,MARREE AERO
2015-08-06,0,-9,17126,0,MARREE AERO
2015-08-07,0,15,17126,0,MARREE AERO
2015-08-08,0,39,17126,0,MARREE AERO
2015-08-09,0,63,17126,0,MARREE AERO
2015-08-10,0,87,17126,0,MARREE AERO
2015-08-11,0,111,17126,0,MARREE AERO
2015-08-12,0,135,17126,0,MARREE AERO
2015-08-13,0,159,17126,0,MARREE AERO
2015-08-05,0,-33,32040,0,TOWNSVILLE AERO
2015-08-06,0,-9,32040,0,TOWNSVILLE AERO
2015-08-07,1,15,32040,0,TOWNSVILLE AERO
2015-08-08,0,39,32040,0,TOWNSVILLE AERO
2015-08-09,1,63,32040,0,TOWNSVILLE AERO
2015-08-10,3,87,32040,0,TOWNSVILLE AERO
2015-08-11,0,111,32040,0,TOWNSVILLE AERO
2015-08-12,2,135,32040,0,TOWNSVILLE AERO
2015-08-13,1,159,32040,0,TOWNSVILLE AERO
2015-08-06,0,-33,14015,0,DARWIN AIRPORT
2015-08-07,0,-9,14015,0,DARWIN AIRPORT
2015-08-08,0,15,14015,0,DARWIN AIRPORT
2015-08-09,0,39,14015,0,DARWIN AIRPORT
2015-08-10,0,63,14015,0,DARWIN AIRPORT
2015-08-11,0,87,14015,0,DARWIN AIRPORT
2015-08-12,0,111,14015,0,DARWIN AIRPORT
2015-08-13,1,135,14015,0,DARWIN AIRPORT
2015-08-14,0,159,14015,0,DARWIN AIRPORT
2015-08-06,0,-33,17126,0,MARREE AERO
2015-08-07,0,-9,17126,0,MARREE AERO
2015-08-08,0,15,17126,0,MARREE AERO
2015-08-09,0,39,17126,0,MARREE AERO
2015-08-10,0,63,17126,0,MARREE AERO
2015-08-11,2,87,17126,0,MARREE AERO
2015-08-12,0,111,17126,0,MARREE AERO
2015-08-13,1,135,17126,0,MARREE AERO
2015-08-14,0,159,17126,0,MARREE AERO
2015-08-06,0,-33,32040,0,TOWNSVILLE AERO
